post_id,ocr,verdicts,text,lan,fb,tw,ig,full_text,gs
11191,June CK Meng VII Just now done dos 1.... done dos 2.... aik.... baju y sama... tempat y sama.... frontliner y sama.... placard je yg lain LIND LIND SAYA TELAH DIVAKSIN SAYA SUDAH LENGKAP 2 DOS *** LINING LINE G COVID- LUNG DIRI. NG SEA. FORCE,False information,"Hahahahaha Dose 1 and Dose 2 Dia pakai baju yang sama , Tempat yang sama Nurse pun sama , baju nurse pun sama",msa,1,0,0,"June CK Meng VII Just now done dos 1.... done dos 2.... aik.... baju y sama... tempat y sama.... frontliner y sama.... placard je yg lain LIND LIND SAYA TELAH DIVAKSIN SAYA SUDAH LENGKAP 2 DOS *** LINING LINE G COVID- LUNG DIRI. NG SEA. FORCE Hahahahaha Dose 1 and Dose 2 Dia pakai baju yang sama , Tempat yang sama Nurse pun sama , baju nurse pun sama",[59764]
11194,,False information,"Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna.",msa,1,0,0," Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna.","[89730, 112436]"
11195,,False information,"Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna. By FB INfo Ralat Syukron atas infonya. Mohon maaf semua netizen yg membagikan konten ini. Mohon fokus ke Narasi Kalimat aja, adapun foto itu pendukung aja. Sebabnya sama yakni ledakan tetapi bukan Lebanon melainkan di China.",msa,1,0,0," Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna. By FB INfo Ralat Syukron atas infonya. Mohon maaf semua netizen yg membagikan konten ini. Mohon fokus ke Narasi Kalimat aja, adapun foto itu pendukung aja. Sebabnya sama yakni ledakan tetapi bukan Lebanon melainkan di China.","[89730, 112436]"
11196,,,"Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna.",msa,1,0,0," Hakikat Harta Dunia yg diperebutkan. Ribuan mobil impor baru masih terparkir rapi di Pelabuhan Beirut, belum dikendarai,hanya dalam waktu singkat, kini laksana barang rongsokan yg tidak bisa dimanfaatkan lagi, diberikan gratis pun seseoran masih berfikir keras untuk menerimanya. Begitulah hakikat kenikmatan Dunia, sementara dan cepat sirna.","[89730, 112436]"
11236,,False information.,"Hari ini, helikopter tentera khas akan menyembur racun perosak terhadap virus Corona di langit di seluruh negara, jadi anda mesti berada di dalam rumah selepas jam dua belas malam. Dan masukan semua pakaian yang berada di luar. apabila anda mendengar bunyi pesawat pada waktu malam, anda tahu bahawa ia berkaitan dengan perkara ini (COVID-19). Berlaku di Malaysia. Pls memaklumkan jika anda mempunyai keluarga dan rakan-rakan di Malaysia. #jaga2lahdemeiyaa #senyumsokmo",msa,1,0,0," Hari ini, helikopter tentera khas akan menyembur racun perosak terhadap virus Corona di langit di seluruh negara, jadi anda mesti berada di dalam rumah selepas jam dua belas malam. Dan masukan semua pakaian yang berada di luar. apabila anda mendengar bunyi pesawat pada waktu malam, anda tahu bahawa ia berkaitan dengan perkara ini (COVID-19). Berlaku di Malaysia. Pls memaklumkan jika anda mempunyai keluarga dan rakan-rakan di Malaysia. #jaga2lahdemeiyaa #senyumsokmo",[119419]
11237,,,"Hari ini, helikopter tentera khas akan menyembur racun perosak terhadap virus Corona di langit di seluruh negara, jadi anda mesti berada di dalam rumah selepas jam dua belas malam. Dan masukan semua pakaian yang berada di luar. apabila anda mendengar bunyi pesawat pada waktu malam, anda tahu bahawa ia berkaitan dengan perkara ini (COVID-19). Berlaku di Malaysia. Pls memaklumkan jika anda mempunyai keluarga dan rakan-rakan di Malaysia.",msa,1,0,0," Hari ini, helikopter tentera khas akan menyembur racun perosak terhadap virus Corona di langit di seluruh negara, jadi anda mesti berada di dalam rumah selepas jam dua belas malam. Dan masukan semua pakaian yang berada di luar. apabila anda mendengar bunyi pesawat pada waktu malam, anda tahu bahawa ia berkaitan dengan perkara ini (COVID-19). Berlaku di Malaysia. Pls memaklumkan jika anda mempunyai keluarga dan rakan-rakan di Malaysia.",[119419]
11242,Having a banana a day keeps the coronavirus AWAY,False information,Hasil Penelitian! Pisang Membantu Mencegah COVID-19,msa,1,0,0,Having a banana a day keeps the coronavirus AWAY Hasil Penelitian! Pisang Membantu Mencegah COVID-19,"[68198, 142602]"
11243,"ETOC/G 4G IKA SMP LPP UMI Alimuddin, Arfah, Fajar, Fitri, Hana, Kartini,.... 01.32 Potongan hasil operasi kanker, kanker itu hidup. Didekatkan bawang putih, menjauh, didekatkan emas mendekat. Simak dengan baik. Itu artinya kalau emas bisa memicu kanker apalagi klu sdh menopause jgn terlalu sering pakai emas bisa memicu timbulnya alzhaimer makanya laki2 diusahakan jgn pakai emas karena laki2 kan tdk haid kalau perempuan yg haid zat besinya keluar bersamaan haidnya. Ketik pesan 08.30 08.27 ļ",False information,"Hasil operasi potongan Penyakit Kanker ternyata Hidup... Menjauh bila dekat dengan Bawang Putih, akan tetapi mendekat bila terdapat benda Emas...?!! Allahu a'lam... Bollod Uyee",msa,1,0,0,"ETOC/G 4G IKA SMP LPP UMI Alimuddin, Arfah, Fajar, Fitri, Hana, Kartini,.... 01.32 Potongan hasil operasi kanker, kanker itu hidup. Didekatkan bawang putih, menjauh, didekatkan emas mendekat. Simak dengan baik. Itu artinya kalau emas bisa memicu kanker apalagi klu sdh menopause jgn terlalu sering pakai emas bisa memicu timbulnya alzhaimer makanya laki2 diusahakan jgn pakai emas karena laki2 kan tdk haid kalau perempuan yg haid zat besinya keluar bersamaan haidnya. Ketik pesan 08.30 08.27 ļ Hasil operasi potongan Penyakit Kanker ternyata Hidup... Menjauh bila dekat dengan Bawang Putih, akan tetapi mendekat bila terdapat benda Emas...?!! Allahu a'lam... Bollod Uyee",[52187]
11244,,Partly false information,Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur Kurangi kunsumsi Bubble Tea sebelum terlambat.,msa,1,0,0, Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur Kurangi kunsumsi Bubble Tea sebelum terlambat.,"[88249, 141147]"
11245,,Partly false information,Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur “Xi Bo Ba”. Kurangi kunsumsi Bubble Tea sebelum terlambat.,msa,1,0,0, Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur “Xi Bo Ba”. Kurangi kunsumsi Bubble Tea sebelum terlambat.,"[88249, 141147]"
11246,,Partly false information,Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur “Xi Bo Ba”. Kurangi kunsumsi Bubble Tea sebelum terlambat. 👇👇👇,msa,1,0,0, Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur “Xi Bo Ba”. Kurangi kunsumsi Bubble Tea sebelum terlambat. 👇👇👇,"[88249, 141147]"
11255,"W Gelombang Ke 2 COVID 19 Cuti Sekolah 14-22 Mac 2020 Tangguhkan perjalanan ke China, Itali, Korea Selatan, Jepun & Iran",False information,"Hati-hati semua. Jaga kesihatan Unicef Corona virus ni bersize besar. Lebih kurang 400-500 micro diameter , so apa jenis mask boleh halang kemasukkannya. Tak payah nak pakai topeng gas bagai. *virus ni tak berterbangan di udara, tapi dia mendap di permukaan. Coronavirus tidak berjangkit diudara* Corona virus, bila dia jatuh ke permukaan besi, dia bertahan 12 jam, so basuh tangan dengan air dan sabun pun dah cukup. Corona virus bila jatuh ke kain, akan bertahan 9 jam. So basuh baju dan biarkan baju kena cahaya matahari utk 2 jam dah cukup untuk membunuh virus. (so rajin2lah berjemur 😎) Virus ni hidup di tangan selama 10 minit. Jadi amalkan bubuh hand sanitizer di poket. Guna selalu.. Bukan sebagai hiasan. Kalau virus tu terdedah pada suhu 26-27°C, ia akan mati, dia tak boleh hidup dikawasan panas. Jadi minum air panas dan terdedah pada matahari dah cukup baik. Jauhi diri dari makan ais krim dan makanan2 sejuk. Berkumur dengan air suam bercampur garam membunuh tonsils dan menghalangnya dari masuk ke paru2. Mematuhi arahan ini dah cukup untuk menghalang dari penyebaran virus ini. UNICEF",msa,1,0,0,"W Gelombang Ke 2 COVID 19 Cuti Sekolah 14-22 Mac 2020 Tangguhkan perjalanan ke China, Itali, Korea Selatan, Jepun & Iran Hati-hati semua. Jaga kesihatan Unicef Corona virus ni bersize besar. Lebih kurang 400-500 micro diameter , so apa jenis mask boleh halang kemasukkannya. Tak payah nak pakai topeng gas bagai. *virus ni tak berterbangan di udara, tapi dia mendap di permukaan. Coronavirus tidak berjangkit diudara* Corona virus, bila dia jatuh ke permukaan besi, dia bertahan 12 jam, so basuh tangan dengan air dan sabun pun dah cukup. Corona virus bila jatuh ke kain, akan bertahan 9 jam. So basuh baju dan biarkan baju kena cahaya matahari utk 2 jam dah cukup untuk membunuh virus. (so rajin2lah berjemur 😎) Virus ni hidup di tangan selama 10 minit. Jadi amalkan bubuh hand sanitizer di poket. Guna selalu.. Bukan sebagai hiasan. Kalau virus tu terdedah pada suhu 26-27°C, ia akan mati, dia tak boleh hidup dikawasan panas. Jadi minum air panas dan terdedah pada matahari dah cukup baik. Jauhi diri dari makan ais krim dan makanan2 sejuk. Berkumur dengan air suam bercampur garam membunuh tonsils dan menghalangnya dari masuk ke paru2. Mematuhi arahan ini dah cukup untuk menghalang dari penyebaran virus ini. UNICEF",[135724]
11278,"AKI MENYANAN ol Semakin banyak air es yang kamu konsumsi, semakin banyak lemak yang menumpuk di perut kamu. Hal ini dapat mengakibatkan perut kamu menjadi buncit.",False information,"Hayo siapa yang suka minum air es? coba cek perutnya, buncit gak? Air es bisa membuat perut buncit dikarenakan untuk menghangatkan air es saat proses pencernaan dibutuhkan bantalan lemak. Bantalan lemak itulah yang nantinya akan membuat air es yang tadinya dingin menjadi hangat. Semakin banyak anda mengkonsumsi air es maka semakin banyak pula bantalan lemak yang dibutuhkan untuk membuat air es menjadi hangat. Lemak pun akan semakin menumpuk di dalam perut.",msa,1,0,0,"AKI MENYANAN ol Semakin banyak air es yang kamu konsumsi, semakin banyak lemak yang menumpuk di perut kamu. Hal ini dapat mengakibatkan perut kamu menjadi buncit. Hayo siapa yang suka minum air es? coba cek perutnya, buncit gak? Air es bisa membuat perut buncit dikarenakan untuk menghangatkan air es saat proses pencernaan dibutuhkan bantalan lemak. Bantalan lemak itulah yang nantinya akan membuat air es yang tadinya dingin menjadi hangat. Semakin banyak anda mengkonsumsi air es maka semakin banyak pula bantalan lemak yang dibutuhkan untuk membuat air es menjadi hangat. Lemak pun akan semakin menumpuk di dalam perut.",[22186]
11305,"Repost by [USER].FAKTA [USER].FAKTA RF Paus biru mengeluarkan 40 galon sperma saat ej kulasi, dan hanya 5%-10% yang berhasil masuk ke dalam momon paus betina, jadi sekarang kalian tau mengapa laut asin...",,Hehe,msa,0,0,1,"Repost by [USER].FAKTA [USER].FAKTA RF Paus biru mengeluarkan 40 galon sperma saat ej kulasi, dan hanya 5%-10% yang berhasil masuk ke dalam momon paus betina, jadi sekarang kalian tau mengapa laut asin... Hehe",[22188]
11397,,,"Hikmah dari merebaknya virus corona, kini di Singapura warga antri makanan Halal di Mustafa Centre",msa,1,0,0," Hikmah dari merebaknya virus corona, kini di Singapura warga antri makanan Halal di Mustafa Centre",[148861]
11419,"Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat Tim detikcom - detikNews Selasa, 15 Feb 2022 06:41 WIB Share fy O Komentar",,Hmmm...apa bener begitu ??? Rakyat mana yg maksa ? Rakyat atw bapak yg maksa ??? [URL],msa,0,1,0,"Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat Tim detikcom - detikNews Selasa, 15 Feb 2022 06:41 WIB Share fy O Komentar Hmmm...apa bener begitu ??? Rakyat mana yg maksa ? Rakyat atw bapak yg maksa ??? [URL]",[81755]
11489,,False information,"Hotel Gutian Street Wuhan China, berlantai 30 meledak, hotel tmpt isolasi warga chino dari virus corona. korban blm bisa di tentukan. pemerintah china blm bisa memastikan jumlah korban terbakar, terpanggang & terasapi.",msa,1,0,0," Hotel Gutian Street Wuhan China, berlantai 30 meledak, hotel tmpt isolasi warga chino dari virus corona. korban blm bisa di tentukan. pemerintah china blm bisa memastikan jumlah korban terbakar, terpanggang & terasapi.",[77483]
11539,,Partly false information,"Hp di dalam tas gak di matikan, saat pesawat berada di ketinggian hp meledak, infonya begitu yg saya dpt. Dapat dari grup sekolah.",msa,1,0,0," Hp di dalam tas gak di matikan, saat pesawat berada di ketinggian hp meledak, infonya begitu yg saya dpt. Dapat dari grup sekolah.",[107591]
11546,,,Hujan siang malam mendakan tangisan korban Ucapan terakhir sang pramugari saat dlm Sj182 Sebelum tragdi terjadi sdh punya pirasat damai d syurga ya dekk 😢,msa,1,0,0, Hujan siang malam mendakan tangisan korban Ucapan terakhir sang pramugari saat dlm Sj182 Sebelum tragdi terjadi sdh punya pirasat damai d syurga ya dekk 😢,[108373]
11686,,False information,ILMUAN NASA TEMUKAN BUKTI BULAN PERNAH TERBELAH DUA Subhanallah..!!! Satu lagi mu'jizat rasulullah diungkap para ilmuan Nasa yg mendapat bukti bahwa bulan pernah terbelah sekitar 14 abad yg lalu...,msa,1,0,0, ILMUAN NASA TEMUKAN BUKTI BULAN PERNAH TERBELAH DUA Subhanallah..!!! Satu lagi mu'jizat rasulullah diungkap para ilmuan Nasa yg mendapat bukti bahwa bulan pernah terbelah sekitar 14 abad yg lalu...,[58780]
11731,,Partly false information,INDONESIA ADALAH GUDANGNYA INOVASI BERMANFAAT...............,msa,1,0,0, INDONESIA ADALAH GUDANGNYA INOVASI BERMANFAAT...............,[87346]
11739,"****緊急通知**** 國內第 32 例確診個案為非法的逃逸臨時外籍看護(為第27 例的老翁所傳染確診),目前印尼駐台北辦事處也發出正式 公告提醒在台灣工作的印尼勞工多加注意。 在此建議各位在台灣工作的外籍勞工,最近儘量減少外出和 朋友聚會或暫時不要休假,為了自己的健康及生命著想,請 多加配合 PERINGATAN Ditaiwan kasus ke 32 ketular virus corona oleh perawat Negara asing tkw sementara/mungkin ilegal(ditular dari kasus ke 27 oleh pasien orangtua/kakek yg dijaga) Sekarang kdei Taipei sudah mengumumkan bahwa tka Indonesia yg bekerja ditaiwan. Mengingatkan para pekerja ditaiwan,sementara ini kurangin keluar atau berkumpul ama teman, sementara jangan libur,demi kesehatan dan keselamatan diri sendiri, mohon di mengerti dan kerjasama. KANTOR DAGANG DAN EKONOMI INDONESIA DI TAIPEI INDONESIAN ECONOMIC AND TRADE OFFICE TO TAIPEI 駐台北印尼經濟貿易代表處 SURAT EDARAN NOMOR: 0216 /KA/KDEI/II/2020 TENTANG HIMBAUAN TERKAIT PENCEGAHAN MELUASNYA WABAH VIRUS CORONA (COVID-19) BAGI SELURUH WARGA NEGARA INDONESIA (WNI) DI TAIWAN Sebagai upaya pencegahan terhadap wabah virus corona (COVID-19) yang semakin meluas dan mengingat jumlah WNI di Taiwan yang cukup besar, sehingga potensi untuk terpapar/terjangkit wabah dimaksud cukup tinggi, maka dihimbau bagi seluruh WNI di Wilayah Taiwan untuk: 1. Segera memeriksakan diri apabila merasa kondisi tubuh mengalami gejala awal COVID-19 (gangguan pernafasan, batuk, demam, dan sesak nafas) ke Rumah Sakit/Pusat Kesehatan terdekat; 2. Segera melapor atau mengajak sesama WNI yang diduga mengalami gejala awal COVID-19 (gangguan pernafasan, batuk, demam, dan sesak nafas) untuk memeriksakan diri ke Rumah Sakit/Pusat Kesehatan terdekat; 3. Tidak melakukan aktifitas berkumpul dalam jumlah massal (melebihi 10 Orang); 4. Menunda/membatalkan pelaksanaan agenda kegiatan dengan peserta dalam jumlah massal (melebihi 10 Orang); 5. Mengurangi frekuensi bepergian ke tempat umum dan menjauhi pusat keramaian; dan 6. Melakukan lapor diri melalui website KDEI ([URL]). Demikian, atas perhatiannya diucapkan terima kasih. ave Taipei, 25 Februari 2020 Kepala Kantor Dagang dan Ekonomi Indonesia di Taipei NO TAIPER No 550 Rang Road Nahy Danct pe 11 TROC Didi Sumedi THANK",False information.,"INFO PENTING : Penderita coronavirus yang baru mungkin tidak menunjukan tanda - tanda infeksi selama Berhari - hari , sehingga bagaimana orang bisa tahu jika dia terinfeksi. Pada saat mereka demam atau batuk dan pergi ke rumah sakit , Paru - paru biasanya sudah ada 50% fibrosis dan Itu sudah terlambat! Pakar medis Taiwan memberikan tips Pemeriksaan mandiri sederhana yang bisa kita lakukan setiap pagi : ""Ambil napas dalam - dalam dan tahan napas selama lebih dari 10 detik. Jika anda menyelesaiknnya dengan sukses tanpa batuk Tanpa rasa tidak nyaman, tersumbat atau Sesak,dll, itu membuktikan tidak ada fibrosis di Patu-paru, ini menunjukan tidak ada infeksi. Di masa erotis ini.dilhkan periksa sendiri setiap pagi di lingkungan dengan udara bersih! SARAN PENTING dari dokter Jepang yang menangani kasus COVID_19. ""Setiap orang harus memastikan mulut dan tenggorokan Anda lembab ,tidak pernah kering ambil beberapa teguk air setidaknya setiap 15 menit. MENGAPA? bahkan jika virus Masuk ke mulut anda ...minum air atau cairan Lain akan MENCUCI mereka melalui Kerongkongan dan ke lambung.sesampainya di lambung ...ASAM lambung anda akan membunuh semua virus .jika anda tidak cukup minum air secata teratur ...virus dapat masuk ke batang tenggorokan dan masuk ke PARU. itu sangat berbahaya "". Hati_hati untuk semua orang dan semoga dunia segera pulih dari virus Corona . Semoga semuanya baik_ baik saja 🤲🤲🤲 #DAPETCOPAS",msa,1,0,0,"****緊急通知**** 國內第 32 例確診個案為非法的逃逸臨時外籍看護(為第27 例的老翁所傳染確診),目前印尼駐台北辦事處也發出正式 公告提醒在台灣工作的印尼勞工多加注意。 在此建議各位在台灣工作的外籍勞工,最近儘量減少外出和 朋友聚會或暫時不要休假,為了自己的健康及生命著想,請 多加配合 PERINGATAN Ditaiwan kasus ke 32 ketular virus corona oleh perawat Negara asing tkw sementara/mungkin ilegal(ditular dari kasus ke 27 oleh pasien orangtua/kakek yg dijaga) Sekarang kdei Taipei sudah mengumumkan bahwa tka Indonesia yg bekerja ditaiwan. Mengingatkan para pekerja ditaiwan,sementara ini kurangin keluar atau berkumpul ama teman, sementara jangan libur,demi kesehatan dan keselamatan diri sendiri, mohon di mengerti dan kerjasama. KANTOR DAGANG DAN EKONOMI INDONESIA DI TAIPEI INDONESIAN ECONOMIC AND TRADE OFFICE TO TAIPEI 駐台北印尼經濟貿易代表處 SURAT EDARAN NOMOR: 0216 /KA/KDEI/II/2020 TENTANG HIMBAUAN TERKAIT PENCEGAHAN MELUASNYA WABAH VIRUS CORONA (COVID-19) BAGI SELURUH WARGA NEGARA INDONESIA (WNI) DI TAIWAN Sebagai upaya pencegahan terhadap wabah virus corona (COVID-19) yang semakin meluas dan mengingat jumlah WNI di Taiwan yang cukup besar, sehingga potensi untuk terpapar/terjangkit wabah dimaksud cukup tinggi, maka dihimbau bagi seluruh WNI di Wilayah Taiwan untuk: 1. Segera memeriksakan diri apabila merasa kondisi tubuh mengalami gejala awal COVID-19 (gangguan pernafasan, batuk, demam, dan sesak nafas) ke Rumah Sakit/Pusat Kesehatan terdekat; 2. Segera melapor atau mengajak sesama WNI yang diduga mengalami gejala awal COVID-19 (gangguan pernafasan, batuk, demam, dan sesak nafas) untuk memeriksakan diri ke Rumah Sakit/Pusat Kesehatan terdekat; 3. Tidak melakukan aktifitas berkumpul dalam jumlah massal (melebihi 10 Orang); 4. Menunda/membatalkan pelaksanaan agenda kegiatan dengan peserta dalam jumlah massal (melebihi 10 Orang); 5. Mengurangi frekuensi bepergian ke tempat umum dan menjauhi pusat keramaian; dan 6. Melakukan lapor diri melalui website KDEI ([URL]). Demikian, atas perhatiannya diucapkan terima kasih. ave Taipei, 25 Februari 2020 Kepala Kantor Dagang dan Ekonomi Indonesia di Taipei NO TAIPER No 550 Rang Road Nahy Danct pe 11 TROC Didi Sumedi THANK INFO PENTING : Penderita coronavirus yang baru mungkin tidak menunjukan tanda - tanda infeksi selama Berhari - hari , sehingga bagaimana orang bisa tahu jika dia terinfeksi. Pada saat mereka demam atau batuk dan pergi ke rumah sakit , Paru - paru biasanya sudah ada 50% fibrosis dan Itu sudah terlambat! Pakar medis Taiwan memberikan tips Pemeriksaan mandiri sederhana yang bisa kita lakukan setiap pagi : ""Ambil napas dalam - dalam dan tahan napas selama lebih dari 10 detik. Jika anda menyelesaiknnya dengan sukses tanpa batuk Tanpa rasa tidak nyaman, tersumbat atau Sesak,dll, itu membuktikan tidak ada fibrosis di Patu-paru, ini menunjukan tidak ada infeksi. Di masa erotis ini.dilhkan periksa sendiri setiap pagi di lingkungan dengan udara bersih! SARAN PENTING dari dokter Jepang yang menangani kasus COVID_19. ""Setiap orang harus memastikan mulut dan tenggorokan Anda lembab ,tidak pernah kering ambil beberapa teguk air setidaknya setiap 15 menit. MENGAPA? bahkan jika virus Masuk ke mulut anda ...minum air atau cairan Lain akan MENCUCI mereka melalui Kerongkongan dan ke lambung.sesampainya di lambung ...ASAM lambung anda akan membunuh semua virus .jika anda tidak cukup minum air secata teratur ...virus dapat masuk ke batang tenggorokan dan masuk ke PARU. itu sangat berbahaya "". Hati_hati untuk semua orang dan semoga dunia segera pulih dari virus Corona . Semoga semuanya baik_ baik saja 🤲🤲🤲 #DAPETCOPAS",[89510]
11741,,False information.,"INFO PENTING!! Dr. Gupta mengatakan, Tidak ada yang harus mati karena kanker kecuali karena kecerobohan : 1. Langkah pertama adalah menghentikan semua asupan gula, tanpa gula di tubuh Anda, sel kanker akan mati secara alami. 2. Mencampur seluruh buah lemon dengan secangkir air panas dan meminumnya selama sekitar 3 bulan sebelum makan dan kanker hilang, penelitian oleh Maryland College of Medicine mengatakan, ini 1000 kali lebih baik daripada kemoterapi. 3. Langkah ketiga adalah meminum 3 sendok minyak kelapa organik, pagi dan malam dan kanker akan hilang, Anda bisa memilih salah satu dari dua terapi ini setelah menghindari gula. Ketidaktahuan bukanlah alasan; Saya telah berbagi informasi ini selama lebih dari 5 tahun, mungkin saat ini baru sampai kepada Anda tetapi lebih baik terlambat daripada tidak sama sekali. Biarkan semua orang di sekitar Anda tahu. ""Dr. Guruprasad Reddy B V, OSH NEGARA MEDIS UNIVERSITAS MOSKOW, RUSIA Memohon setiap orang yang menerima informasi ini untuk meneruskannya ke sepuluh orang lainnya, tentu setidaknya satu kehidupan akan terselamatkan! Saya telah melakukan bagian saya, semoga Anda dapat membantu dengan melakukan bagian Anda. Terima kasih! 1.Minum air jeruk nipis bisa mencegah kanker. TETAPI INGAT jangan tambahkan gula. Air lemon panas lebih bermanfaat daripada air lemon dingin. 2.PARE diiris sebanyak 5 iris lalu direndam dengan segelas air panas selama 30 menit lalu diminum setiap pagi. 3.UBI KAYU/SINGKONG yg segar tetapi harus direbus dengan panci terbuka, Vitamin B17 terdapat pada singkong yg dapat mematikan sel kanker. ✍ Sering makan malam bisa meningkatkan kemungkinan terkena kanker usus/lambung ✍ Jangan pernah makan buah setelah makan. Buah harus dimakan sebelum makan ✍ Jangan minum teh selama periode menstruasi. ✍ Kurangi minum susu kedelai, tidak boleh menambahkan gula atau telur ke susu kedelai ✍ Jangan makan tomat dengan perut kosong ✍ Minumlah segelas air putih setiap pagi sebelum makanan untuk mencegah",msa,1,0,0," INFO PENTING!! Dr. Gupta mengatakan, Tidak ada yang harus mati karena kanker kecuali karena kecerobohan : 1. Langkah pertama adalah menghentikan semua asupan gula, tanpa gula di tubuh Anda, sel kanker akan mati secara alami. 2. Mencampur seluruh buah lemon dengan secangkir air panas dan meminumnya selama sekitar 3 bulan sebelum makan dan kanker hilang, penelitian oleh Maryland College of Medicine mengatakan, ini 1000 kali lebih baik daripada kemoterapi. 3. Langkah ketiga adalah meminum 3 sendok minyak kelapa organik, pagi dan malam dan kanker akan hilang, Anda bisa memilih salah satu dari dua terapi ini setelah menghindari gula. Ketidaktahuan bukanlah alasan; Saya telah berbagi informasi ini selama lebih dari 5 tahun, mungkin saat ini baru sampai kepada Anda tetapi lebih baik terlambat daripada tidak sama sekali. Biarkan semua orang di sekitar Anda tahu. ""Dr. Guruprasad Reddy B V, OSH NEGARA MEDIS UNIVERSITAS MOSKOW, RUSIA Memohon setiap orang yang menerima informasi ini untuk meneruskannya ke sepuluh orang lainnya, tentu setidaknya satu kehidupan akan terselamatkan! Saya telah melakukan bagian saya, semoga Anda dapat membantu dengan melakukan bagian Anda. Terima kasih! 1.Minum air jeruk nipis bisa mencegah kanker. TETAPI INGAT jangan tambahkan gula. Air lemon panas lebih bermanfaat daripada air lemon dingin. 2.PARE diiris sebanyak 5 iris lalu direndam dengan segelas air panas selama 30 menit lalu diminum setiap pagi. 3.UBI KAYU/SINGKONG yg segar tetapi harus direbus dengan panci terbuka, Vitamin B17 terdapat pada singkong yg dapat mematikan sel kanker. ✍ Sering makan malam bisa meningkatkan kemungkinan terkena kanker usus/lambung ✍ Jangan pernah makan buah setelah makan. Buah harus dimakan sebelum makan ✍ Jangan minum teh selama periode menstruasi. ✍ Kurangi minum susu kedelai, tidak boleh menambahkan gula atau telur ke susu kedelai ✍ Jangan makan tomat dengan perut kosong ✍ Minumlah segelas air putih setiap pagi sebelum makanan untuk mencegah",[85930]
