fact_check_id,claim,instances,title,full_text
108138,Poster Waspada Penculikan Anak Berumur 1-12 Tahun Mengatasnamakan Polresta Sidoarjo,['https://cekfakta.com/focus/8864#95b04a3a9ebf5099e715d787909b6197'],[SALAH] Poster Waspada Penculikan Anak Berumur 1-12 Tahun Mengatasnamakan Polresta Sidoarjo,[salah] poster waspada penculikan anak berumur 1-12 tahun mengatasnamakan polresta sidoarjo poster waspada penculikan anak berumur 1-12 tahun mengatasnamakan polresta sidoarjo
108139,Poster dengan kutipan yang berisi peringatan bagi warga keturunan Arab di Indonesia yang diklaim bersumber dari Gus Mus,['https://cekfakta.tempo.co/fakta/1138/keliru-kutipan-yang-diklaim-berasal-dari-gus-mus-tentang-warga-keturunan-arab#ec456bff5c52a90cfcbbc6ebf52ca314'],"Keliru, Kutipan yang Diklaim Berasal dari Gus Mus tentang Warga Keturunan Arab","keliru, kutipan yang diklaim berasal dari gus mus tentang warga keturunan arab poster dengan kutipan yang berisi peringatan bagi warga keturunan arab di indonesia yang diklaim bersumber dari gus mus"
108140,Poster filem 'The Omicron Variant' dari tahun 1963 menunjukkan varian Covid-19 telah dirancang lebih awal,['https://semakanfakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9UB23K-1#acc11eb13f7f390f16b7f33887c8f19e'],Poster filem telah diubah untuk menukar tajuk kepada 'The Omicron Variant',poster filem telah diubah untuk menukar tajuk kepada 'the omicron variant' poster filem 'the omicron variant' dari tahun 1963 menunjukkan varian covid-19 telah dirancang lebih awal
108141,Poster film 'The Omicron Variant' dari tahun 1963,['https://periksafakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9V4247-1#224538648a69ad06e50d656efbb5ae53'],Poster film telah disunting sehingga judulnya menjadi 'The Omicron Variant',poster film telah disunting sehingga judulnya menjadi 'the omicron variant' poster film 'the omicron variant' dari tahun 1963
108144,Poster kerajaan Ireland memberi amaran mati secara mengejut ialah salah satu kesan sampingan vaksin Covid-19,['https://semakanfakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QM26Q-1#ec554363bca3bb0b54418f19674f9179'],Poster palsu sebar dakwaan tak benar tentang kesan sampingan vaksin Covid-19,poster palsu sebar dakwaan tak benar tentang kesan sampingan vaksin covid-19 poster kerajaan ireland memberi amaran mati secara mengejut ialah salah satu kesan sampingan vaksin covid-19
108152,Poster tentang Penyakit Stroke yang Menyerang Anak-anak sebagai Efek Samping Covid-19,['https://cekfakta.com/focus/7783#1b71c9a3962db0c803c12a33e6b1e7e7'],[SALAH] Poster tentang Penyakit Stroke yang Menyerang Anak-anak sebagai Efek Samping Covid-19,[salah] poster tentang penyakit stroke yang menyerang anak-anak sebagai efek samping covid-19 poster tentang penyakit stroke yang menyerang anak-anak sebagai efek samping covid-19
108153,Poster yang berisi ajakan untuk melaporkan PNS yang mendukung terorisme di media sosial ke Kominfo dan BKN,['https://cekfakta.tempo.co/fakta/426/fakta-atau-hoaks-benarkah-ajakan-untuk-melaporkan-pns-pendukung-terorisme-berasal-dari-bkn-dan-kominfo#57cc8f808ecffd6a59fb5d8a7bc7a3e4'],[Fakta atau Hoaks] Benarkah Ajakan untuk Melaporkan PNS Pendukung Terorisme Berasal dari BKN dan Kominfo?,[fakta atau hoaks] benarkah ajakan untuk melaporkan pns pendukung terorisme berasal dari bkn dan kominfo? poster yang berisi ajakan untuk melaporkan pns yang mendukung terorisme di media sosial ke kominfo dan bkn
108154,"Poster yang berisi klaim bahwa Gubernur DKI Jakarta Anies Baswedan menjadi tersangka kasus KPK dan KPK menyita uang Rp 3,3 triliun dari rumahnya",['https://cekfakta.tempo.co/fakta/1299/keliru-poster-dengan-klaim-anies-tersangka-dan-kpk-angkut-rp-33-t-dari-rumahnya#92490f2f9af3ed76cb908e4583ccfb62'],"Keliru, Poster dengan Klaim Anies Tersangka dan KPK Angkut Rp 3,3 T dari Rumahnya","keliru, poster dengan klaim anies tersangka dan kpk angkut rp 3,3 t dari rumahnya poster yang berisi klaim bahwa gubernur dki jakarta anies baswedan menjadi tersangka kasus kpk dan kpk menyita uang rp 3,3 triliun dari rumahnya"
108155,Poster yang berisi klaim bahwa Pengurus Besar Nahdlatul Ulama (PBNU) akan mengadakan Konvensi Calon Presiden (Capres) 2024,['https://cekfakta.tempo.co/fakta/1403/keliru-poster-yang-sebut-pbnu-gelar-konvensi-capres-2024#03bf7412c27b7d74b99a20bd621b5ef8'],"Keliru, Poster yang Sebut PBNU Gelar Konvensi Capres 2024 - Cek Fakta Tempo.co","keliru, poster yang sebut pbnu gelar konvensi capres 2024 - cek fakta tempo.co poster yang berisi klaim bahwa pengurus besar nahdlatul ulama (pbnu) akan mengadakan konvensi calon presiden (capres) 2024"
108156,Poster yang berisi klaim bahwa Ustaz Abdul Somad atau UAS menyebut Facebook haram,['https://cekfakta.tempo.co/fakta/987/fakta-atau-hoaks-benarkah-uas-sebut-facebook-haram-di-poster-ini#92c827d905cf78a8b99b78f7ed3386f5'],[Fakta atau Hoaks] Benarkah UAS Sebut Facebook Haram di Poster Ini?,[fakta atau hoaks] benarkah uas sebut facebook haram di poster ini? poster yang berisi klaim bahwa ustaz abdul somad atau uas menyebut facebook haram
108157,Poster “Nobar Film Pengkhianatan G30S/PKI pada 29 September 2020 di tvOne”,['https://cekfakta.com/focus/5132#eb1568e9d05d1295b35983aea122d13f'],[SALAH] Poster “Nobar Film Pengkhianatan G30S/PKI pada 29 September 2020 di tvOne”,[salah] poster “nobar film pengkhianatan g30s/pki pada 29 september 2020 di tvone” poster “nobar film pengkhianatan g30s/pki pada 29 september 2020 di tvone”
108170,Postingan Akun Facebook Neno Warisman Sebut Prabowo Rasul Allah SWT,['https://cekfakta.com/focus/1916#ad91f02e6dc90306c02688fd9ad46a17'],Postingan Akun Facebook Neno Warisman Sebut Prabowo Rasul Allah SWT,postingan akun facebook neno warisman sebut prabowo rasul allah swt postingan akun facebook neno warisman sebut prabowo rasul allah swt
108171,Postingan Seorang PNS Kementerian Agama yang Menyebut Korban Bom Surabaya dengan Istilah “Ekor”,['https://cekfakta.com/focus/103#1f808f0f407936357a85d514a4de6ad0'],[KLARIFIKASI] Postingan Seorang PNS Kementerian Agama yang Menyebut Korban Bom Surabaya dengan Istilah “Ekor”,[klarifikasi] postingan seorang pns kementerian agama yang menyebut korban bom surabaya dengan istilah “ekor” postingan seorang pns kementerian agama yang menyebut korban bom surabaya dengan istilah “ekor”
108172,Postingan Terkait Antibodi dan Covid-19 dari Dekan IPB,['https://cekfakta.com/focus/6624#c1689d4ae9979b6374d07b3e9b030494'],[SALAH] Postingan Terkait Antibodi dan Covid-19 dari Dekan IPB,[salah] postingan terkait antibodi dan covid-19 dari dekan ipb postingan terkait antibodi dan covid-19 dari dekan ipb
108245,Potensi Gempa Dahsyat Akibat Pergerakan Sesar Lembang pada Awal 2021,['https://cekfakta.com/focus/6234#ace5c52e3a22dc7049bf276892cd308d'],[SALAH] Potensi Gempa Dahsyat Akibat Pergerakan Sesar Lembang pada Awal 2021,[salah] potensi gempa dahsyat akibat pergerakan sesar lembang pada awal 2021 potensi gempa dahsyat akibat pergerakan sesar lembang pada awal 2021
108248,Potongan Langsung Alfamart Untuk Bayar Sembako Pilpres,['https://cekfakta.com/focus/1735#1cc1924eb70e88d27fd01743525ae40e'],[SALAH] Potongan Langsung Alfamart Untuk Bayar Sembako Pilpres,[salah] potongan langsung alfamart untuk bayar sembako pilpres potongan langsung alfamart untuk bayar sembako pilpres
108249,Potongan Video Banjir di Nusa Tenggara Timur,['https://cekfakta.com/focus/6669#4687b7edc4a098414cba2f208a896c84'],[SALAH] Potongan Video Banjir di Nusa Tenggara Timur,[salah] potongan video banjir di nusa tenggara timur potongan video banjir di nusa tenggara timur
108250,Potongan Video “Banjir Kalimantan Selatan #PrayForKalsel banyak sapi warga yang terhanyut”,['https://cekfakta.com/focus/6119#21db6489746ee340e0df4541fc932085'],[SALAH] Potongan Video “Banjir Kalimantan Selatan #PrayForKalsel banyak sapi warga yang terhanyut”,[salah] potongan video “banjir kalimantan selatan #prayforkalsel banyak sapi warga yang terhanyut” potongan video “banjir kalimantan selatan #prayforkalsel banyak sapi warga yang terhanyut”
108256,Potret Reka ulang Bentuk Wajah dari Mumi Firaun Ramses II,['https://cekfakta.com/focus/5373#13fb62561e3cc69104c9db83b4d3006a'],[SALAH] Potret Reka ulang Bentuk Wajah dari Mumi Firaun Ramses II,[salah] potret reka ulang bentuk wajah dari mumi firaun ramses ii potret reka ulang bentuk wajah dari mumi firaun ramses ii
108336,"Prabowo Bilang Gaji Gubernur Kecil Cuma Rp 8 Juta, Ini Aslinya",['https://cekfakta.com/focus/1066#ce62fc88920b88f04724bd4837330fc9'],"Prabowo Bilang Gaji Gubernur Kecil Cuma Rp 8 Juta, Ini Aslinya","prabowo bilang gaji gubernur kecil cuma rp 8 juta, ini aslinya prabowo bilang gaji gubernur kecil cuma rp 8 juta, ini aslinya"
108337,Prabowo Dukung Paslon No. 01 Pilkada Kalimantan Tengah 2020,['https://cekfakta.com/focus/5663#f6853fc60cd64f55e57b63b43a8db8ef'],[SALAH] Prabowo Dukung Paslon No. 01 Pilkada Kalimantan Tengah 2020,[salah] prabowo dukung paslon no. 01 pilkada kalimantan tengah 2020 prabowo dukung paslon no. 01 pilkada kalimantan tengah 2020
108338,Prabowo Klaim Indonesia Tidak Memiliki Pertumbuhan Ekonomi Menurut Bank Dunia,['https://cekfakta.com/focus/1179#ec9537a40f9a67d597f973862a4f3dac'],[DISINFORMASI] Prabowo Klaim Indonesia Tidak Memiliki Pertumbuhan Ekonomi Menurut Bank Dunia,[disinformasi] prabowo klaim indonesia tidak memiliki pertumbuhan ekonomi menurut bank dunia prabowo klaim indonesia tidak memiliki pertumbuhan ekonomi menurut bank dunia
108339,"Prabowo Klaim RI Impor Gula Jutaan Ton, Bagaimana Faktanya",['https://cekfakta.com/focus/1185#0580381933173a1dbece18bb472186ac'],"Prabowo Klaim RI Impor Gula Jutaan Ton, Bagaimana Faktanya","prabowo klaim ri impor gula jutaan ton, bagaimana faktanya prabowo klaim ri impor gula jutaan ton, bagaimana faktanya"
108340,Prabowo Marah Pada Ulama dan Tokoh Masyarakat di Madura,['https://cekfakta.com/focus/1228#b0379f867e3a41a4f840107711d63ec0'],[SALAH] Prabowo Marah Pada Ulama dan Tokoh Masyarakat di Madura,[salah] prabowo marah pada ulama dan tokoh masyarakat di madura prabowo marah pada ulama dan tokoh masyarakat di madura
108341,Prabowo Resmi Jadi Wakil Presiden,['https://cekfakta.com/focus/4681#c3134f9e015ad2948586902b0895667a'],[SALAH] Prabowo Resmi Jadi Wakil Presiden,[salah] prabowo resmi jadi wakil presiden prabowo resmi jadi wakil presiden
108342,Prabowo Sebut Kekayaan RI Banyak Berada di Luar Negeri,['https://cekfakta.com/focus/1174#48776e65de56dff1e513c4280ddd0d5e'],Prabowo Sebut Kekayaan RI Banyak Berada di Luar Negeri,prabowo sebut kekayaan ri banyak berada di luar negeri prabowo sebut kekayaan ri banyak berada di luar negeri
108343,Prabowo Sebut Pembangunan Era Jokowi Tak Efisien,['https://cekfakta.com/focus/1172#02f7b473952c0fffdfc47ce0c27e1313'],Prabowo Sebut Pembangunan Era Jokowi Tak Efisien,prabowo sebut pembangunan era jokowi tak efisien prabowo sebut pembangunan era jokowi tak efisien
108344,Prabowo Sebut Unicorn Bikin Uang Lari ke Luar Negeri,['https://cekfakta.com/focus/1188#775c885240d3da1b44e8714c833be650'],Prabowo Sebut Unicorn Bikin Uang Lari ke Luar Negeri,prabowo sebut unicorn bikin uang lari ke luar negeri prabowo sebut unicorn bikin uang lari ke luar negeri
108345,"Prabowo Subianto : ""Ibu saya seorang Nasrani, saya lahir dari rahimnya seorang Nasrani""",['https://cekfakta.com/focus/1319#7ef7957279b9ed8bfd0aa87cb34738d2'],"Prabowo Subianto : ""Ibu saya seorang Nasrani, saya lahir dari rahimnya seorang Nasrani""","prabowo subianto : ""ibu saya seorang nasrani, saya lahir dari rahimnya seorang nasrani"" prabowo subianto : ""ibu saya seorang nasrani, saya lahir dari rahimnya seorang nasrani"""
108346,Prabowo Subianto : Korupsi di Indonesia Sudah Sangat Parah,['https://cekfakta.com/focus/1316#2e707c3e8e712c3840aaa6c126d1f2da'],Prabowo Subianto : Korupsi di Indonesia Sudah Sangat Parah,prabowo subianto : korupsi di indonesia sudah sangat parah prabowo subianto : korupsi di indonesia sudah sangat parah
108347,Prabowo Subianto membebaskan 200 relawan dari peristiwa 21-22 Mei 2019 setelah berjabat tangan dengan Joko Widodo,['https://cekfakta.tempo.co/fakta/344/fakta-atau-hoaks-benarkah-foto-yang-diklaim-prabowo-berhasil-bebaskan-200-relawan-dari-penjara#4eeb351d296608e10e9a8ab300034295'],[Fakta atau Hoaks] Benarkah Foto yang Diklaim Prabowo Berhasil Bebaskan 200 Relawan dari Penjara?,[fakta atau hoaks] benarkah foto yang diklaim prabowo berhasil bebaskan 200 relawan dari penjara? prabowo subianto membebaskan 200 relawan dari peristiwa 21-22 mei 2019 setelah berjabat tangan dengan joko widodo
108349,Prabowo Subianto-Sandiaga Uno telah menang di Mahkamah Konstitusi,['https://cekfakta.tempo.co/fakta/300/fakta-atau-hoaks-benarkah-prabowo-sandiaga-telah-menang-di-mahkamah-konstitusi#cb3c87ce941e27c9064cccdbeaf49c56'],[Fakta atau Hoaks] Benarkah Prabowo-Sandiaga telah menang di Mahkamah Konstitusi?,[fakta atau hoaks] benarkah prabowo-sandiaga telah menang di mahkamah konstitusi? prabowo subianto-sandiaga uno telah menang di mahkamah konstitusi
108350,Prabowo Usia 12 Tahun Kuliah di Amerika Serikat dengan Beasiswa,['https://cekfakta.com/focus/1311#ec98a049c00b32ea8c59da4a089dbca5'],[SALAH] Prabowo Usia 12 Tahun Kuliah di Amerika Serikat dengan Beasiswa,[salah] prabowo usia 12 tahun kuliah di amerika serikat dengan beasiswa prabowo usia 12 tahun kuliah di amerika serikat dengan beasiswa
108351,"Prabowo: Terjadi Deindustrialisasi, Bangsa Kita Tidak Memproduksi Apa-Apa",['https://cekfakta.com/focus/1792#86d7903266dfa6af07d37e27ad3daa7c'],"Prabowo: Terjadi Deindustrialisasi, Bangsa Kita Tidak Memproduksi Apa-Apa","prabowo: terjadi deindustrialisasi, bangsa kita tidak memproduksi apa-apa prabowo: terjadi deindustrialisasi, bangsa kita tidak memproduksi apa-apa"
108372,Pramugari Pesawat SJ182 Menangis Karena Firasat Sebelum Pesawat Jatuh,['https://cekfakta.com/focus/6235#84123e058f4e87de574b8378063a7c26'],[SALAH] Pramugari Pesawat SJ182 Menangis Karena Firasat Sebelum Pesawat Jatuh,[salah] pramugari pesawat sj182 menangis karena firasat sebelum pesawat jatuh pramugari pesawat sj182 menangis karena firasat sebelum pesawat jatuh
108373,Pramugari Sriwijaya Air SJ 182 menangis sebelum pesawatnya jatuh,['https://periksafakta.afp.com/video-ini-memperlihatkan-pramugari-filipina-di-penerbangannya-yang-terakhir-dengan-cebu-pacific-di#f2548691ba6138b6f60e5bb6a7028795'],Video ini memperlihatkan pramugari Filipina di penerbangannya yang terakhir dengan Cebu Pacific di tahun 2020,video ini memperlihatkan pramugari filipina di penerbangannya yang terakhir dengan cebu pacific di tahun 2020 pramugari sriwijaya air sj 182 menangis sebelum pesawatnya jatuh
108376,Prancis Boikot Produk Mobil Esemka,['https://cekfakta.com/focus/5446#0ee6985bfedd0ca58a1161a447a85da2'],[SALAH] Prancis Boikot Produk Mobil Esemka,[salah] prancis boikot produk mobil esemka prancis boikot produk mobil esemka
108479,Prediksi Akan Ada Bencana Besar di Palopo,['https://cekfakta.com/focus/7852#ee8cda8b469dff19a0789c71541f454b'],[SALAH] Prediksi Akan Ada Bencana Besar di Palopo,[salah] prediksi akan ada bencana besar di palopo prediksi akan ada bencana besar di palopo
108637,Presiden AS Donald Trump lupa mematikan mikrofon saat di toilet,['https://periksafakta.afp.com/video-ini-memperlihatkan-insiden-yang-melibatkan-wali-kota-texas-di-tahun-2015#a7c986c199402376730bc41c4be9e5a8'],Video ini memperlihatkan insiden yang melibatkan wali kota Texas di tahun 2015,video ini memperlihatkan insiden yang melibatkan wali kota texas di tahun 2015 presiden as donald trump lupa mematikan mikrofon saat di toilet
108638,Presiden AS Donald Trump pingsan saat berpidato pada tahun 2020,['https://periksafakta.afp.com/video-ini-telah-beredar-di-berbagai-laporan-tentang-trump-dilarikan-dari-panggung-karena-ancaman#d49d9870cd78a783e9e9c8f2e104d1af'],Video ini telah beredar di berbagai laporan tentang Trump dilarikan dari panggung karena ancaman keamanan pada tahun 2016,video ini telah beredar di berbagai laporan tentang trump dilarikan dari panggung karena ancaman keamanan pada tahun 2016 presiden as donald trump pingsan saat berpidato pada tahun 2020
108639,Presiden AS Joe Biden melutut di hadapan anak lelaki George Floyd,['https://semakanfakta.afp.com/foto-biden-ini-diambil-sebelum-dia-menjadi-presiden-dan-kanak-kanak-dalam-gambar-itu-bukan-anak#9b33462e627f0ef7e8182dba1a495b99'],Foto Biden ini diambil sebelum dia menjadi presiden AS dan kanak-kanak dalam gambar itu bukan anak George Floyd,foto biden ini diambil sebelum dia menjadi presiden as dan kanak-kanak dalam gambar itu bukan anak george floyd presiden as joe biden melutut di hadapan anak lelaki george floyd
108640,Presiden Belarus Alexander Lukashenko menyebut IMF menawarkan suap untuk memberlakukan pembatasan sosial di tengah pandemi Covid-19,['https://cekfakta.tempo.co/fakta/1008/fakta-atau-hoaks-benarkah-presiden-belarus-klaim-imf-tawarkan-suap-untuk-pembatasan-covid-19#17779f8096ba0b045e6454a06e4fe2a0'],[Fakta atau Hoaks] Benarkah Presiden Belarus Klaim IMF Tawarkan Suap untuk Pembatasan Covid-19?,[fakta atau hoaks] benarkah presiden belarus klaim imf tawarkan suap untuk pembatasan covid-19? presiden belarus alexander lukashenko menyebut imf menawarkan suap untuk memberlakukan pembatasan sosial di tengah pandemi covid-19
108641,Presiden Biden Berlutut di Hadapan Presiden Israel dan Menyatakan Dukungan Penuh untuk Israel,['https://cekfakta.com/focus/7218#b6671d8fc0734957918c00f53c0b1171'],[SALAH] Presiden Biden Berlutut di Hadapan Presiden Israel dan Menyatakan Dukungan Penuh untuk Israel,[salah] presiden biden berlutut di hadapan presiden israel dan menyatakan dukungan penuh untuk israel presiden biden berlutut di hadapan presiden israel dan menyatakan dukungan penuh untuk israel
108642,"Presiden Boleh Hadiri Pesta Artis, Sementara Hajatan Warga Digusur",['https://cekfakta.com/focus/6656#ad3cc660c852fd234634b9b89efbc099'],"[SALAH] Presiden Boleh Hadiri Pesta Artis, Sementara Hajatan Warga Digusur","[salah] presiden boleh hadiri pesta artis, sementara hajatan warga digusur presiden boleh hadiri pesta artis, sementara hajatan warga digusur"
108643,Presiden China Mengumumkan Virus Corona Telah Menjadi Epidemi dan Memohon Kepada Umat Islam Mendoakan China,['https://cekfakta.com/focus/3566#fdedeeb304979784e83347bb21990f44'],[SALAH] Presiden China Mengumumkan Virus Corona Telah Menjadi Epidemi dan Memohon Kepada Umat Islam Mendoakan China,[salah] presiden china mengumumkan virus corona telah menjadi epidemi dan memohon kepada umat islam mendoakan china presiden china mengumumkan virus corona telah menjadi epidemi dan memohon kepada umat islam mendoakan china
108644,Presiden China bersembahyang di masjid selepas penularan novel koronavirus,['https://semakanfakta.afp.com/video-ini-menunjukkan-presiden-china-xi-jinping-melawat-masjid-di-kerajaan-itu-pada-2016#360df0798ad0a6fd67b0bf59d5ae024e'],Video ini menunjukkan Presiden China Xi Jinping melawat masjid di negara itu pada 2016,video ini menunjukkan presiden china xi jinping melawat masjid di negara itu pada 2016 presiden china bersembahyang di masjid selepas penularan novel koronavirus
108645,Presiden Cina Xi Jinping Mengunjungi Masjid dan Meminta Umat Islam Berdoa Untuk Negeri yang Sedang Dilanda Krisis,['https://cekfakta.com/focus/3572#dbff4a60c76d364a3d0af79e66c712df'],[SALAH] Presiden Cina Xi Jinping Mengunjungi Masjid dan Meminta Umat Islam Berdoa Untuk Negeri yang Sedang Dilanda Krisis,[salah] presiden cina xi jinping mengunjungi masjid dan meminta umat islam berdoa untuk negeri yang sedang dilanda krisis presiden cina xi jinping mengunjungi masjid dan meminta umat islam berdoa untuk negeri yang sedang dilanda krisis
108646,Presiden Cina Xi Jinping mengunjungi masjid dan meminta didoakan terkait wabah virus Corona,['https://cekfakta.tempo.co/fakta/606/fakta-atau-hoaks-benarkah-presiden-cina-kunjungi-masjid-dan-minta-doa-untuk-wabah-virus-corona#5e027b8544a11e1adc32ac1275a7e6ee'],[Fakta atau Hoaks] Benarkah Presiden Cina Kunjungi Masjid dan Minta Doa untuk Wabah Virus Corona?,[fakta atau hoaks] benarkah presiden cina kunjungi masjid dan minta doa untuk wabah virus corona? presiden cina xi jinping mengunjungi masjid dan meminta didoakan terkait wabah virus corona
108647,Presiden Direktur Freeport memberikan jatah saham sebesar 11 persen untuk Presiden Joko Widodo dan 9 persen untuk Wakil Presiden Jusuf Kalla,['https://cekfakta.tempo.co/fakta/402/fakta-atau-hoaks-benarkah-freeport-memberikan-jatah-saham-kepada-presiden-jokowi-dan-wakil-presiden-jusuf-kalla#4c10c084befdf8604e7ef76d585d3254'],[Fakta atau Hoaks] Benarkah Freeport Memberikan Jatah Saham kepada Presiden Jokowi dan Wakil Presiden Jusuf Kalla? - Cek Fakta Tempo.co,[fakta atau hoaks] benarkah freeport memberikan jatah saham kepada presiden jokowi dan wakil presiden jusuf kalla? - cek fakta tempo.co presiden direktur freeport memberikan jatah saham sebesar 11 persen untuk presiden joko widodo dan 9 persen untuk wakil presiden jusuf kalla
108648,Presiden Donald Trump Meninggal Dunia karena COVID-19,['https://cekfakta.com/focus/5291#03dafd2a54f9a80071f03dcda41b2cfb'],[SALAH] Presiden Donald Trump Meninggal Dunia karena COVID-19,[salah] presiden donald trump meninggal dunia karena covid-19 presiden donald trump meninggal dunia karena covid-19
108649,Presiden Emmanuel Macron memohon-mohon agar negara-negara Timur Tengah mengakhiri seruan boikot produk Prancis,['https://cekfakta.tempo.co/fakta/1081/fakta-atau-hoaks-benarkah-macron-memohon-mohon-timur-tengah-akhiri-seruan-boikot-produk-prancis#f4026dc895c44d57d25c0a1ce54c827f'],[Fakta atau Hoaks] Benarkah Macron Memohon-mohon Timur Tengah Akhiri Seruan Boikot Produk Prancis? - Cek Fakta Tempo.co,[fakta atau hoaks] benarkah macron memohon-mohon timur tengah akhiri seruan boikot produk prancis? - cek fakta tempo.co presiden emmanuel macron memohon-mohon agar negara-negara timur tengah mengakhiri seruan boikot produk prancis
108650,"Presiden Indonesia Joko ""Jokowi"" Widodo meneteskan air mata saat meninjau kebakaran hutan di Riau",['https://periksafakta.afp.com/foto-presiden-indonesia-joko-widodo-telah-disunting-dengan-menambahkan-tetesan-air-mata-di-wajahnya#574be852cb2c1e61e2934cedd23077fe'],Foto Presiden Indonesia Joko Widodo telah disunting dengan menambahkan tetesan air mata di wajahnya,"foto presiden indonesia joko widodo telah disunting dengan menambahkan tetesan air mata di wajahnya presiden indonesia joko ""jokowi"" widodo meneteskan air mata saat meninjau kebakaran hutan di riau"
108651,Presiden Indonesia Joko Widodo mengumumkan tutup semua kilang arak,['https://semakanfakta.afp.com/video-ini-memaparkan-presiden-indonesia-tarik-balik-keizinan-untuk-pelaburan-baru-minuman-beralkohol#8e3ec0f6d48e153b81fb14473fa2632c'],Video ini memaparkan presiden Indonesia tarik balik keizinan untuk pelaburan baru minuman beralkohol,video ini memaparkan presiden indonesia tarik balik keizinan untuk pelaburan baru minuman beralkohol presiden indonesia joko widodo mengumumkan tutup semua kilang arak
108652,Presiden Israel Ancam Indonesia Akan Jadikan Indonesia Seperti Palestina,['https://cekfakta.com/focus/4610#89549cdd7d6121b0a43040d9c7be44a8'],[SALAH] Presiden Israel Ancam Indonesia Akan Jadikan Indonesia Seperti Palestina,[salah] presiden israel ancam indonesia akan jadikan indonesia seperti palestina presiden israel ancam indonesia akan jadikan indonesia seperti palestina
108653,Presiden Israel janji bikin Indonesia seperti Palestina jika terus ikut campur,['https://cekfakta.tempo.co/fakta/901/fakta-atau-hoaks-benarkah-presiden-israel-janji-bikin-indonesia-seperti-palestina-jika-terus-ikut-campur#4412d5999823cadec799e83633f1e94b'],[Fakta atau Hoaks] Benarkah Presiden Israel Janji Bikin Indonesia Seperti Palestina Jika Terus Ikut Campur?,[fakta atau hoaks] benarkah presiden israel janji bikin indonesia seperti palestina jika terus ikut campur? presiden israel janji bikin indonesia seperti palestina jika terus ikut campur
108654,Presiden Joko Widodo meminta masyarakat Indonesia menggunakan mata uang Yuan China untuk bertransaksi,['https://cekfakta.tempo.co/fakta/308/fakta-atau-hoaks-benarkah-jokowi-meminta-masyarakat-pakai-mata-uang-yuan-tiongkok#5c21506547b6949ea0bdf11526451891'],[Fakta atau Hoaks] Benarkah Jokowi Meminta Masyarakat Pakai Mata Uang Yuan Tiongkok?,[fakta atau hoaks] benarkah jokowi meminta masyarakat pakai mata uang yuan tiongkok? presiden joko widodo meminta masyarakat indonesia menggunakan mata uang yuan china untuk bertransaksi
108655,Presiden Joko Widodo menjenguk aktivis Ade Armando di rumah sakit,['https://periksafakta.afp.com/doc.afp.com.328Y7NU#ffcc1bed9528fa96c606785f8b9efde9'],"Foto ini telah diedit dan aslinya menunjukkan Jokowi menjenguk SBY, bukan Ade Armando","foto ini telah diedit dan aslinya menunjukkan jokowi menjenguk sby, bukan ade armando presiden joko widodo menjenguk aktivis ade armando di rumah sakit"
108656,"Presiden Joko Widodo, alias Jokowi, mengundurkan diri dari jabatannya",['https://periksafakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9JK22G-1#afff37349ff9fc9edd42abe3767168ec'],Video ini menunjukkan Jokowi mundur dari jabatan gubernur DKI Jakarta pada tahun 2014,"video ini menunjukkan jokowi mundur dari jabatan gubernur dki jakarta pada tahun 2014 presiden joko widodo, alias jokowi, mengundurkan diri dari jabatannya"
108657,"Presiden Jokowi Diam, Bukan Berarti Takut",['https://cekfakta.com/focus/5089#9b2189474dbd11fff9d41bf8394ea9a2'],"[SALAH] Presiden Jokowi Diam, Bukan Berarti Takut","[salah] presiden jokowi diam, bukan berarti takut presiden jokowi diam, bukan berarti takut"
108658,Presiden Jokowi Larang Sweeping Atribut PKI,['https://cekfakta.com/focus/5207#ad084e235fd30591fc4b8998418a0d4b'],[SALAH] Presiden Jokowi Larang Sweeping Atribut PKI,[salah] presiden jokowi larang sweeping atribut pki presiden jokowi larang sweeping atribut pki
108659,Presiden Jokowi Resmi Copot Menag,['https://cekfakta.com/focus/7829#b52ce15f98fe55987553d6a5370d321e'],[SALAH] Presiden Jokowi Resmi Copot Menag,[salah] presiden jokowi resmi copot menag presiden jokowi resmi copot menag
108660,Presiden Jokowi akan menjual separuh dari Kaltim untuk pemindahan ibu kota,['https://cekfakta.tempo.co/fakta/670/fakta-atau-hoaks-benarkah-presiden-jokowi-akan-jual-separuh-kaltim-untuk-pemindahan-ibu-kota#1ce904094d28a0e40b84927b7da7805a'],[Fakta atau Hoaks] Benarkah Presiden Jokowi Akan Jual Separuh Kaltim untuk Pemindahan Ibu Kota? - Cek Fakta Tempo.co,[fakta atau hoaks] benarkah presiden jokowi akan jual separuh kaltim untuk pemindahan ibu kota? - cek fakta tempo.co presiden jokowi akan menjual separuh dari kaltim untuk pemindahan ibu kota
