fact_check_id,claim,instances,title,full_text
193423,ภาพอดีตมิสยูนิเวิร์สไทยถือป้ายต่อต้านสถาบันกษัตริย์?,['https://factcheckthailand.afp.com/paayprathwngkhngdiitmisyuuniewirsaithyaelndthuuktadt#be6a7843d7f59b28dee3994ae4a3fba8'],ป้ายประท้วงของอดีตมิสยูนิเวิร์สไทยแลนด์ถูกตัดต่อ,ป้ายประท้วงของอดีตมิสยูนิเวิร์สไทยแลนด์ถูกตัดต่อ ภาพอดีตมิสยูนิเวิร์สไทยถือป้ายต่อต้านสถาบันกษัตริย์?
193424,ภาพอุกกาบาตทางภาคเหนือของประเทศไทยในเดือนมิถุนายน 2564?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9DG32U-1#95a45ee8e6dc9a1a684adb0d1d674999'],ภาพถ่ายทั้งสองภาพนี้ได้ถูกเผยแพร่ออนไลน์ในรายงานเกี่ยวกับอุกกาบาต ตั้งแต่เดือนตุลาคม ปี 2558,ภาพถ่ายทั้งสองภาพนี้ได้ถูกเผยแพร่ออนไลน์ในรายงานเกี่ยวกับอุกกาบาต ตั้งแต่เดือนตุลาคม ปี 2558 ภาพอุกกาบาตทางภาคเหนือของประเทศไทยในเดือนมิถุนายน 2564?
193425,ภาพแกนนำนักศึกษา พริษฐ์ ชิวารักษ์ พบกับเอกอัคราชทูตสหรัฐฯ ประจำประเทศไทยเมื่อเดือนกันยายน 2563 เพื่อวางแผนชุมนุมประท้วงต่อต้านรัฐบาล?,['https://factcheckthailand.afp.com/these-photos-show-thai-student-activist-parit-chiwarak-and-ex-us-ambassador-thailand-2016-th#9292ece5cc304b1325952e58f081240f'],ภาพเก่าของอดีตทูตสหรัฐฯ ประจำประเทศไทยและแกนนำนักศึกษา ถูกนำมาใช้กล่าวอ้างว่าต่างชาติแทรกแซงการชุมนุม,ภาพเก่าของอดีตทูตสหรัฐฯ ประจำประเทศไทยและแกนนำนักศึกษา ถูกนำมาใช้กล่าวอ้างว่าต่างชาติแทรกแซงการชุมนุม ภาพแกนนำนักศึกษา พริษฐ์ ชิวารักษ์ พบกับเอกอัคราชทูตสหรัฐฯ ประจำประเทศไทยเมื่อเดือนกันยายน 2563 เพื่อวางแผนชุมนุมประท้วงต่อต้านรัฐบาล?
193426,ภาพแสดงกองทัพเมียนมาร์จับกุมออง ซาน ซูจี?,['https://factcheckthailand.afp.com/image-shows-actress-michelle-yeoh-playing-aung-san-suu-kyi-2011-movie-lady-th#16759b58c001e172a67b03d786e934a0'],ภาพนี้แสดงมิเชล โหย่ว รับบทแสดงเป็นออง ซาน ซูจี ในภาพยนตร์ปี 2554 เรื่อง “เดอะเลดี้”,ภาพนี้แสดงมิเชล โหย่ว รับบทแสดงเป็นออง ซาน ซูจี ในภาพยนตร์ปี 2554 เรื่อง “เดอะเลดี้” ภาพแสดงกองทัพเมียนมาร์จับกุมออง ซาน ซูจี?
193427,ภาพแสดงกะโหลกของพูรัสซอรัส?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9P998B-1#218d744dd2dd4479eff435fff4aa7497'],กะโหลกชิ้นนี้ถูกสร้างขึ้นเพื่อใช้ในการถ่ายทำซีรีย์,กะโหลกชิ้นนี้ถูกสร้างขึ้นเพื่อใช้ในการถ่ายทำซีรีย์ ภาพแสดงกะโหลกของพูรัสซอรัส?
193428,ภาพแสดงการโจมตีทางอากาศของกองทัพเมียนมาร์ในปี 2564?,['https://factcheckthailand.afp.com/these-photos-show-air-strikes-western-myanmar-2020-and-military-exercise-2018-th#da48a01472732513296dadc74ba107e3'],นี่เป็นภาพที่แสดงการโจมตีทางอากาศของกองทัพเมียนมาร์ในภาคตะวันตกของประเทศในปี 2563 และการซ้อมรบในปี 2561,นี่เป็นภาพที่แสดงการโจมตีทางอากาศของกองทัพเมียนมาร์ในภาคตะวันตกของประเทศในปี 2563 และการซ้อมรบในปี 2561 ภาพแสดงการโจมตีทางอากาศของกองทัพเมียนมาร์ในปี 2564?
193429,ภาพแสดงคุณหญิงพจมานใส่เสื้อเหลือง ท่ามกลางชุมนุมเรียกร้องประชาธิปไตยเริ่มขึ้น?,['https://factcheckthailand.afp.com/photo-former-thai-pms-ex-wife-wearing-pro-monarchy-yellow-shared-misleading-context-th#37947a1d33b8f5856e1292cf68f677e2'],ภาพคุณหญิงพจมานใส่เสื้อเหลืองถูกแชร์ในบริบทที่ทำให้เข้าใจผิด ท่ามกลางการประท้วงเรียกร้องประชาธิปไตยในประเทศไทย,ภาพคุณหญิงพจมานใส่เสื้อเหลืองถูกแชร์ในบริบทที่ทำให้เข้าใจผิด ท่ามกลางการประท้วงเรียกร้องประชาธิปไตยในประเทศไทย ภาพแสดงคุณหญิงพจมานใส่เสื้อเหลือง ท่ามกลางชุมนุมเรียกร้องประชาธิปไตยเริ่มขึ้น?
193430,ภาพแสดงทหารถอดเครื่องแบบเพื่อแสดงอารยะขัดขืนต่อการรัฐประหารเมียนมาร์?,['https://factcheckthailand.afp.com/photo-shows-discarded-uniforms-and-weapons-turkish-soldiers-during-attempted-coup-2016-th#a0cec3164f02be6f8148520087f180c8'],ภาพนี้แสดงเครื่องแบบและอาวุธที่ถูกทิ้งโดยทหารชาวตุรกี ภายหลังความพยายามรัฐประหารในปี 2559,ภาพนี้แสดงเครื่องแบบและอาวุธที่ถูกทิ้งโดยทหารชาวตุรกี ภายหลังความพยายามรัฐประหารในปี 2559 ภาพแสดงทหารถอดเครื่องแบบเพื่อแสดงอารยะขัดขืนต่อการรัฐประหารเมียนมาร์?
193431,ภาพแสดงทหารเมียนมาร์ควบคุมตัวผู้ประท้วง?,['https://factcheckthailand.afp.com/image-shows-south-korean-film-released-2007-it-was-not-taken-myanmar-th#2dc144fe97745c15ea07c6e22ef850de'],นี่เป็นฉากจากภาพยนตร์เกาหลีซึ่งออกฉายในปี 2550 - ไม่ใช่ภาพถ่ายในประเทศเมียนมาร์,นี่เป็นฉากจากภาพยนตร์เกาหลีซึ่งออกฉายในปี 2550 - ไม่ใช่ภาพถ่ายในประเทศเมียนมาร์ ภาพแสดงทหารเมียนมาร์ควบคุมตัวผู้ประท้วง?
193432,ภาพแสดงท่อส่งน้ำมันของจีนถูกเผาในประเทศเมียนมาร์?,['https://factcheckthailand.afp.com/these-photos-were-taken-after-fuel-vehicles-exploded-afghanistan-th#9514a048df1d943dd13173edd8505a3e'],นี่เป็นภาพเหตุการณ์ระเบิดที่ท่อส่งน้ำมันในประเทศอัฟกานิสถาน,นี่เป็นภาพเหตุการณ์ระเบิดที่ท่อส่งน้ำมันในประเทศอัฟกานิสถาน ภาพแสดงท่อส่งน้ำมันของจีนถูกเผาในประเทศเมียนมาร์?
193433,ภาพแสดงท่อแก๊สระเบิดในประเทศเมียนมาร์?,['https://factcheckthailand.afp.com/these-photos-show-unrelated-incidents-afghanistan-nigeria-and-film-scene-th#4df3e0498a6ad9fd681270af59315715'],นี่เป็นภาพที่แสดงเหตุการณ์ในประเทศอัฟกานิสถาน ไนจีเรีย และฉากจากภาพยนตร์ ไม่ใช่ภาพในประเทศเมียนมาร์,นี่เป็นภาพที่แสดงเหตุการณ์ในประเทศอัฟกานิสถาน ไนจีเรีย และฉากจากภาพยนตร์ ไม่ใช่ภาพในประเทศเมียนมาร์ ภาพแสดงท่อแก๊สระเบิดในประเทศเมียนมาร์?
193434,ภาพแสดงนักเรียนไทยประกาศไม่เอาชุดไปรเวท?,['https://factcheckthailand.afp.com/old-student-council-photos-circulated-along-misleading-post-about-protests-against-private-uniforms-th#9727966d514ae99ce158bc87d366e5e4'],ภาพเก่าถูกแชร์พร้อมคำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับการประท้วงเรื่องเครื่องแบบนักเรียน,ภาพเก่าถูกแชร์พร้อมคำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับการประท้วงเรื่องเครื่องแบบนักเรียน ภาพแสดงนักเรียนไทยประกาศไม่เอาชุดไปรเวท?
193435,ภาพแสดงนายกฯ ไทยต้อนรับรมต. เมียนมาร์ในกรุงเทพฯ ?,['https://factcheckthailand.afp.com/social-media-posts-mislead-thai-pms-meeting-myanmar-foreign-minister-bangkok-th#61b82cc54cf37d012b9e0fe3b00f08bd'],ภาพถ่ายถูกแชร์ในสื่อสังคมออนไลน์ในบริบทที่ทำให้เข้าใจผิด เกี่ยวกับการพบกันของนายกรัฐมนตรีไทยและรัฐมนตรีต่างประเทศเมียนมาร์ในกรุงเทพฯ,ภาพถ่ายถูกแชร์ในสื่อสังคมออนไลน์ในบริบทที่ทำให้เข้าใจผิด เกี่ยวกับการพบกันของนายกรัฐมนตรีไทยและรัฐมนตรีต่างประเทศเมียนมาร์ในกรุงเทพฯ ภาพแสดงนายกฯ ไทยต้อนรับรมต. เมียนมาร์ในกรุงเทพฯ ?
193436,ภาพแสดงปอดของผู้ป่วยโควิด-19 ที่ฉีดและไม่ฉีดวัคซีน?,['https://factcheckthailand.afp.com/false-posts-misrepresent-image-lung-scan-taken-wide-covid-19-vaccine-roll-out-th#098c276f77908b81edf99f249807698f'],ภาพสแกนปอดจากปี 2563 ถูกตีความผิดว่าเป็นภาพเปรียบเทียบปอดของผู้ป่วยโควิด-19 ที่ฉีดและไม่ฉีดวัคซีน,ภาพสแกนปอดจากปี 2563 ถูกตีความผิดว่าเป็นภาพเปรียบเทียบปอดของผู้ป่วยโควิด-19 ที่ฉีดและไม่ฉีดวัคซีน ภาพแสดงปอดของผู้ป่วยโควิด-19 ที่ฉีดและไม่ฉีดวัคซีน?
193437,ภาพแสดงปูติน ใส่เสื้อเกราะ ระหว่างการรุกรานยูเครนในปี 2565?,['https://factcheckthailand.afp.com/doc.afp.com.32BK27Q#20e2b22e7cbfd61f3468aa73cc5c3bee'],ภาพถ่ายปูตินใส่เสื้อสูทที่มีรอยยับ ถูกเผยแพร่ออนไลน์มาตั้งแต่ปี 2560,ภาพถ่ายปูตินใส่เสื้อสูทที่มีรอยยับ ถูกเผยแพร่ออนไลน์มาตั้งแต่ปี 2560 ภาพแสดงปูติน ใส่เสื้อเกราะ ระหว่างการรุกรานยูเครนในปี 2565?
193438,ภาพแสดงผู้คนประท้วงในเมียนมาร์หลังการรัฐประหาร?,['https://factcheckthailand.afp.com/photo-was-not-taken-myanmar-it-shows-black-lives-matter-protest-us-th#befbdd4ace7871f50c2b156357e69a2f'],ภาพนี้ไม่ได้ถ่ายในประเทศเมียนมาร์ -- นี่เป็นภาพการประท้วงแบล็กไลฟส์แมตเทอร์ในประเทศสหรัฐอเมริกา,ภาพนี้ไม่ได้ถ่ายในประเทศเมียนมาร์ -- นี่เป็นภาพการประท้วงแบล็กไลฟส์แมตเทอร์ในประเทศสหรัฐอเมริกา ภาพแสดงผู้คนประท้วงในเมียนมาร์หลังการรัฐประหาร?
193439,ภาพแสดงผู้นำตาลีบันเดินทางไปเจรจากับรบ.อัฟกานิสถาน ในทำเนียบประธานาธิบดี?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9L96UW-1#7c622d7a812211a6c1b26041a2c0d189'],นี่เป็นภาพถ่ายของกลุ่มผู้นำตาลีบันในกรุงมอสโก ไม่ใช่ในทำเนียบประธานาธิบดีประเทศอัฟกานิสถาน,นี่เป็นภาพถ่ายของกลุ่มผู้นำตาลีบันในกรุงมอสโก ไม่ใช่ในทำเนียบประธานาธิบดีประเทศอัฟกานิสถาน ภาพแสดงผู้นำตาลีบันเดินทางไปเจรจากับรบ.อัฟกานิสถาน ในทำเนียบประธานาธิบดี?
193440,ภาพแสดงผู้ประท้วงถูกตำรวจจับกุมในประเทศไทย?,['https://factcheckthailand.afp.com/photo-shows-pro-democracy-protestors-hong-kong-2019-th#c7f7e798bb2ca65a71aa5ce5c352ed5b'],ภาพนี้แสดงผู้ชุมนุมประท้วงฮ่องกงในปี 2562,ภาพนี้แสดงผู้ชุมนุมประท้วงฮ่องกงในปี 2562 ภาพแสดงผู้ประท้วงถูกตำรวจจับกุมในประเทศไทย?
193441,ภาพแสดงผู้ประท้วงโยนขวดน้ำและรองเท้าใส่ขบวนเสด็จฯ?,['https://factcheckthailand.afp.com/these-photos-do-not-show-thai-pro-demoracy-protesters-throwing-shoes-and-bottles-royal-motorcade-th#8a6a6b5cfcc079e00f02fa8d09e93f31'],ภาพถ่ายชุดนี้ไม่ได้แสดงการโยนขวดน้ำและรองเท้าใส่ขบวนเสด็จฯ ในเดือนตุลาคม 2563,ภาพถ่ายชุดนี้ไม่ได้แสดงการโยนขวดน้ำและรองเท้าใส่ขบวนเสด็จฯ ในเดือนตุลาคม 2563 ภาพแสดงผู้ประท้วงโยนขวดน้ำและรองเท้าใส่ขบวนเสด็จฯ?
193442,ภาพแสดงผู้หญิงถูกฆ่าในการประท้วงต่อต้านรัฐประหารเมียนมาร์ในปี 2564?,['https://factcheckthailand.afp.com/thai-social-media-users-share-old-photo-rohingya-refugees-posts-about-myanmar-unrest-th#9daa4353b142407a316c6d2350c80c5a'],ภาพเก่าของผู้ลี้ภัยชาวโรฮิงญาถูกนำมาแชร์ออนไลน์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับเหตุการณ์ความไม่สงบในเมียนมาร์,ภาพเก่าของผู้ลี้ภัยชาวโรฮิงญาถูกนำมาแชร์ออนไลน์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับเหตุการณ์ความไม่สงบในเมียนมาร์ ภาพแสดงผู้หญิงถูกฆ่าในการประท้วงต่อต้านรัฐประหารเมียนมาร์ในปี 2564?
193443,ภาพแสดงพนักงานส่งอาหารเข้าแถวหน้าร้านอาหารดังในปี 2564?,['https://factcheckthailand.afp.com/photo-was-taken-2020-thai-restaurant-faced-boycott-2021-th#81235421cf2cef745b9855838babe1e1'],นี่เป็นภาพถ่ายจากเดือนมีนาคม 2563 ก่อนเกิดกระแสคว่ำบาตรร้านอาหารในปี 2564,นี่เป็นภาพถ่ายจากเดือนมีนาคม 2563 ก่อนเกิดกระแสคว่ำบาตรร้านอาหารในปี 2564 ภาพแสดงพนักงานส่งอาหารเข้าแถวหน้าร้านอาหารดังในปี 2564?
193444,ภาพแสดงพระราชินีองค์สุดท้ายแห่งมองโกเลีย?,['https://factcheckthailand.afp.com/doc.afp.com.323T9AV#1b333265db3838e551b0f7099fefc29b'],ผู้หญิงในภาพถ่ายนี้ไม่ใช่สมเด็จพระราชินีเกอเนอพิลแห่งมองโกเลีย,ผู้หญิงในภาพถ่ายนี้ไม่ใช่สมเด็จพระราชินีเกอเนอพิลแห่งมองโกเลีย ภาพแสดงพระราชินีองค์สุดท้ายแห่งมองโกเลีย?
193445,ภาพแสดงมัสยิดอายุหลายร้อยปีที่ปรากฏขึ้นหลังพายุทรายในประเทศอัลจีเรีย?,['https://factcheckthailand.afp.com/mosque-these-photos-less-century-old-and-was-not-discovered-after-sandstorm-th#a0ff398a679216c64f24adee9a1b64eb'],มัสยิดในภาพถ่ายนี้มีอายุไม่ถึง 100 ปี และไม่ได้จมอยู่ใต้ทราย,มัสยิดในภาพถ่ายนี้มีอายุไม่ถึง 100 ปี และไม่ได้จมอยู่ใต้ทราย ภาพแสดงมัสยิดอายุหลายร้อยปีที่ปรากฏขึ้นหลังพายุทรายในประเทศอัลจีเรีย?
193446,ภาพแสดงลิงอุรังอุตังยื่นมือช่วยนักธรณีวิทยาที่ติดหลุมโคลน,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9UK2GF-1#45922b8296b87d3e5093a4dbc65bd3c4'],ภาพถ่ายนี้แสดงเจ้าหน้าที่ดูแลสัตว์ในประเทศอินโดนีเซียกำลังดำเนินการบำรุงรักษาเขตป่าสงวน,ภาพถ่ายนี้แสดงเจ้าหน้าที่ดูแลสัตว์ในประเทศอินโดนีเซียกำลังดำเนินการบำรุงรักษาเขตป่าสงวน ภาพแสดงลิงอุรังอุตังยื่นมือช่วยนักธรณีวิทยาที่ติดหลุมโคลน
193447,ภาพแสดงสถานการณ์ในเมียนมาร์ภายหลังการรัฐประหาร ในปี 2564?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9DK4TA-1#5145387a638bb34761d426809c426338'],นี่เป็นภาพถ่ายเหตุการณ์ไฟไหม้ที่ค่ายผู้ลี้ภัยชาวพม่าในประเทศไทยในปี 2556,นี่เป็นภาพถ่ายเหตุการณ์ไฟไหม้ที่ค่ายผู้ลี้ภัยชาวพม่าในประเทศไทยในปี 2556 ภาพแสดงสถานการณ์ในเมียนมาร์ภายหลังการรัฐประหาร ในปี 2564?
193448,ภาพแสดงออง ซาน ซูจี ตอนยังสาว?,['https://factcheckthailand.afp.com/these-photos-have-been-manipulated-they-do-not-show-aung-san-suu-kyi-her-youth-th#996bd4212947623a8e601b537989cf80'],ภาพชุดนี้ถูกดัดแปลง -- นี่ไม่ใช่ภาพของออง ซาน ซูจี สมัยที่เธอยังเยาว์วัย,ภาพชุดนี้ถูกดัดแปลง -- นี่ไม่ใช่ภาพของออง ซาน ซูจี สมัยที่เธอยังเยาว์วัย ภาพแสดงออง ซาน ซูจี ตอนยังสาว?
193449,ภาพแสดงเครื่องแบบอดีตผบ.ทบ. เต็มไปด้วยเหรียญปักอก?,['https://factcheckthailand.afp.com/image-has-been-doctored-include-more-medals-former-thai-army-chiefs-uniform-th#c4a202e998f16299fdfe6f1d46e8f165'],ภาพนี้ถูกตัดต่อโดยเพิ่มแถบเครื่องราชฯ และเหรียญกล้าหาญบนเครื่องแบบของอดีตผู้บัญชาการทหารบกของประเทศไทย,ภาพนี้ถูกตัดต่อโดยเพิ่มแถบเครื่องราชฯ และเหรียญกล้าหาญบนเครื่องแบบของอดีตผู้บัญชาการทหารบกของประเทศไทย ภาพแสดงเครื่องแบบอดีตผบ.ทบ. เต็มไปด้วยเหรียญปักอก?
193450,ภาพแสดงเจ้าหน้าที่ตำรวจทำร้ายผู้ประท้วง #ม็อบ17สิงหา ปี 2564?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9LD9QC-1#431d5c6116538db94d326df662c931c0'],นี่เป็นภาพถ่ายจากปี 2562 ไม่ได้เป็นภาพถ่ายระหว่างการประท้วงต่อต้านรัฐบาลในปี 2564,นี่เป็นภาพถ่ายจากปี 2562 ไม่ได้เป็นภาพถ่ายระหว่างการประท้วงต่อต้านรัฐบาลในปี 2564 ภาพแสดงเจ้าหน้าที่ตำรวจทำร้ายผู้ประท้วง #ม็อบ17สิงหา ปี 2564?
193451,ภาพแสดงเหตุการณ์น้ำท่วมกรุงเทพฯ ปี 2564?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9MV67C#1d8493388bf0601db02c7fc2b1a76486'],ภาพถ่ายเก่าถูกเผยแพร่ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับเหตุการณ์น้ำท่วมในประเทศไทย,ภาพถ่ายเก่าถูกเผยแพร่ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับเหตุการณ์น้ำท่วมในประเทศไทย ภาพแสดงเหตุการณ์น้ำท่วมกรุงเทพฯ ปี 2564?
193452,ภาพแสดงโรคลัมปีสกินแพร่ระบาดสู่หมูในประเทศไทย จึงไม่ควรกินเนื้อวัวหรือเนื้อหมู,['https://factcheckthailand.afp.com/thai-posts-falsely-warn-cattle-disease-has-spread-pigs-th#1c2d7f23d25041098dbbeb8ba5d0feed'],โพสต์ออนไลน์ในประเทศไทย แชร์คำเตือนเท็จว่าโรคระบาดในโคกระบือ “ลามสู่หมู”,โพสต์ออนไลน์ในประเทศไทย แชร์คำเตือนเท็จว่าโรคระบาดในโคกระบือ “ลามสู่หมู” ภาพแสดงโรคลัมปีสกินแพร่ระบาดสู่หมูในประเทศไทย จึงไม่ควรกินเนื้อวัวหรือเนื้อหมู
193453,ภาพแสดงโรงงานของจีนในเมียนมาร์ถูกเผา?,['https://factcheckthailand.afp.com/these-photos-show-anti-china-protest-vietnam-2014-and-fire-taiwanese-factory-2020-th#74b201ab568ef350b70f474097a6fe51'],นี่เป็นภาพที่แสดงการประท้วงต่อต้านจีนในประเทศเวียดนามในปี 2557 และเหตุการณ์ไฟไหม้โรงงานของไต้หวันในปี 2563,นี่เป็นภาพที่แสดงการประท้วงต่อต้านจีนในประเทศเวียดนามในปี 2557 และเหตุการณ์ไฟไหม้โรงงานของไต้หวันในปี 2563 ภาพแสดงโรงงานของจีนในเมียนมาร์ถูกเผา?
193454,ภาพแสดงไต้ฝุ่นโมลาเบในประเทศไทย?,['https://factcheckthailand.afp.com/niiepnphaaphthiiaesdngkaarktawkhngemkhprahlaadainpraethsaithyemuuepii-2559#0e8a69779b36babe9787af671f2dd769'],นี่เป็นภาพที่แสดงการก่อตัวของเมฆประหลาดในประเทศไทยเมื่อปี 2559,นี่เป็นภาพที่แสดงการก่อตัวของเมฆประหลาดในประเทศไทยเมื่อปี 2559 ภาพแสดงไต้ฝุ่นโมลาเบในประเทศไทย?
193455,ภาพโปสเตอร์แสดงผลกระทบของวัคซีนโควิด-19 ต่อร่างกาย เสี่ยงเสียชีวิต?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QU7EA-1#2ee8127947e9304bbd1040665c535b18'],โปรเตอร์ปลอมถูกเผยแพร่ออนไลน์พร้อมคำกล่าวอ้างเท็จเกี่ยวกับผลข้างเคียงของวัคซีนโควิด-19,โปรเตอร์ปลอมถูกเผยแพร่ออนไลน์พร้อมคำกล่าวอ้างเท็จเกี่ยวกับผลข้างเคียงของวัคซีนโควิด-19 ภาพโปสเตอร์แสดงผลกระทบของวัคซีนโควิด-19 ต่อร่างกาย เสี่ยงเสียชีวิต?
193456,มลพิษในอากาศจะส่งผลให้อัตราการเสียชีวิตจากโรคโควิด-19 เพิ่มมากขึ้น,['https://factcheckthailand.afp.com/misleading-claim-circulates-online-thailand-high-air-pollution-will-significantly-increase-countrys-covid-19-mortality-th#dbacc99036e52e170e23a13b05bf0663'],คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ในประเทศไทยว่ามลพิษในอากาศจะส่งผลให้อัตราการเสียชีวิตจากโรคโควิด-19 เพิ่มมากขึ้น,คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ในประเทศไทยว่ามลพิษในอากาศจะส่งผลให้อัตราการเสียชีวิตจากโรคโควิด-19 เพิ่มมากขึ้น มลพิษในอากาศจะส่งผลให้อัตราการเสียชีวิตจากโรคโควิด-19 เพิ่มมากขึ้น
193457,มหาวิทยาลัยมหิดลเตือน ถ้าพบการระบาดในคลัสเตอร์ใหม่เกิดขึ้นในประเทศไทยก็ “ตัวใครตัวมัน”,['https://factcheckthailand.afp.com/thai-university-did-not-warn-we-are-our-own-if-covid-19-cases-surge-th#fd6838374447ba9b0d66782eb7b0bb16'],มหาวิทยาลัยมหิดลไม่ได้เตือนว่า “ตัวใครตัวมัน” ถ้าพบผู้ป่วยโรคโควิด-19 คลัสเตอร์ใหม่,มหาวิทยาลัยมหิดลไม่ได้เตือนว่า “ตัวใครตัวมัน” ถ้าพบผู้ป่วยโรคโควิด-19 คลัสเตอร์ใหม่ มหาวิทยาลัยมหิดลเตือน ถ้าพบการระบาดในคลัสเตอร์ใหม่เกิดขึ้นในประเทศไทยก็ “ตัวใครตัวมัน”
193458,มะม่วงหาวมะนาวโห่ส่งผลเสียต่อร่างกาย?,['https://factcheckthailand.afp.com/hoax-recirculates-in-Thailand-about-consumption-of-bengal-currants-th#93fefd1b7d4b25f6f66caa4534af9e1c'],ข่าวลวงเกี่ยวกับการบริโภคมะม่วงหาวมะนาวโห่ถูกแชร์ในสื่อสังคมออนไลน์ในประเทศไทย,ข่าวลวงเกี่ยวกับการบริโภคมะม่วงหาวมะนาวโห่ถูกแชร์ในสื่อสังคมออนไลน์ในประเทศไทย มะม่วงหาวมะนาวโห่ส่งผลเสียต่อร่างกาย?
193459,มาราโดนาเตะลูกเทนนิสในคลิปวิดีโอ?,['https://factcheckthailand.afp.com/video-shows-character-based-maradona-scene-2015-movie-youth-th#a6f1eb94154b68037cdbea9f25582187'],คลิปวิดีโอนี้เป็นฉากจากภาพยนตร์ปี 2558 เรื่อง Youth ซึ่งมีตัวละครที่อิงมาจากมาราโดนา,คลิปวิดีโอนี้เป็นฉากจากภาพยนตร์ปี 2558 เรื่อง youth ซึ่งมีตัวละครที่อิงมาจากมาราโดนา มาราโดนาเตะลูกเทนนิสในคลิปวิดีโอ?
193460,มาเลเซียแจกเงินฟรี 6 เดือน ไม่ต้องเสียค่าไฟ,['https://factcheckthailand.afp.com/malaysia-covid19-financial-package-th#ca6dc67b21f88c0053bbc0895d2e3cfc'],คำกล่าวอ้างปลอมระบุว่ารัฐบาลมาเลเซียมอบเงินให้ประชาชนทุกคนและยกเว้นการชำระค่าใช้ไฟฟ้าระหว่างช่วงโควิด-19 ระบาด,คำกล่าวอ้างปลอมระบุว่ารัฐบาลมาเลเซียมอบเงินให้ประชาชนทุกคนและยกเว้นการชำระค่าใช้ไฟฟ้าระหว่างช่วงโควิด-19 ระบาด มาเลเซียแจกเงินฟรี 6 เดือน ไม่ต้องเสียค่าไฟ
193461,มีคนตะโกน “อัลลอฮุอักบัร” ในงานปราศรัยของทรัมป์?,['https://factcheckthailand.afp.com/allahu-akbar-shouted-trump-rally-no-its-doctored-video-th#58121030852d64e63fb440412baad6e5'],มีคนตะโกน “อัลลอฮุอักบัร” ในงานปราศรัยของทรัมป์? ไม่จริง วิดีโอนี้ถูกตัดต่อ,มีคนตะโกน “อัลลอฮุอักบัร” ในงานปราศรัยของทรัมป์? ไม่จริง วิดีโอนี้ถูกตัดต่อ มีคนตะโกน “อัลลอฮุอักบัร” ในงานปราศรัยของทรัมป์?
193462,ยาฆ่าพยาธิไอเวอร์เม็คติน (ivermectin) สามารถใช้รักษาโรคโควิด-19,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9DW9W4-1#54e99201b8965b018bb1fa731e1f138a'],ยาฆ่าพยาธิไอเวอร์เม็คติน ยังไม่ผ่านการอนุมัติว่าให้ใช้รักษาโรคโควิด-19,ยาฆ่าพยาธิไอเวอร์เม็คติน ยังไม่ผ่านการอนุมัติว่าให้ใช้รักษาโรคโควิด-19 ยาฆ่าพยาธิไอเวอร์เม็คติน (ivermectin) สามารถใช้รักษาโรคโควิด-19
193463,ยาพาราเซทตาม่อน p/500 มีส่วนผสมของไวรัสแมคชูโป,['https://factcheckthailand.afp.com/doc.afp.com.32CM9WQ#4f588a0e5bb50a3a77b3c7f4b92cb9a5'],คำกล่าวอ้างเท็จว่า “ยาพาราเซตามอลมีส่วนผสมของไวรัสแมคชูโป” ถูกแชร์ในโพสต์ออนไลน์,คำกล่าวอ้างเท็จว่า “ยาพาราเซตามอลมีส่วนผสมของไวรัสแมคชูโป” ถูกแชร์ในโพสต์ออนไลน์ ยาพาราเซทตาม่อน p/500 มีส่วนผสมของไวรัสแมคชูโป
193464,ยารักษาไวรัสโคโรน่า,['https://factcheckthailand.afp.com/aephthyaithythibaaywaayaathiiaichraksaaphuupwyaiwrasokhornaasaamaarthbrrethaaaakaaraid#fd456641672d237e2430dd137a2090cb'],แพทย์ไทยอธิบายว่ายาที่ใช้รักษาผู้ป่วยไวรัสโคโรน่าสามารถบรรเทาอาการได้ แต่ไม่ได้รักษาการติดเชื้อไวรัส,แพทย์ไทยอธิบายว่ายาที่ใช้รักษาผู้ป่วยไวรัสโคโรน่าสามารถบรรเทาอาการได้ แต่ไม่ได้รักษาการติดเชื้อไวรัส ยารักษาไวรัสโคโรน่า
