fact_check_id,claim,instances,title,full_text
55982,FDA räumt in neuem Dokument Langzeitschäden von COVID-19-Impfstoffen ein.,"['https://dpa-factchecking.com/germany/220614-99-662810#f78272e11a23908637e0c04c6e53ccd9', 'https://dpa-factchecking.com/germany/220614-99-662810/#f78272e11a23908637e0c04c6e53ccd9']",FDA-Dokument enthält bekannte Infos über Impf-Nebenwirkungen,passage: fda-dokument enthält bekannte infos über impf-nebenwirkungen[sep]fda räumt in neuem dokument langzeitschäden von covid-19-impfstoffen ein.
55987,"FDA verbietet Biontech/Pfizer für Booster, weil Daten auf Risiken hindeuten.",['https://dpa-factchecking.com/germany/211111-99-955078#549333b44a4fdd57ea5f51c466417189'],FDA empfiehlt Booster-Impfung mit Biontech/Pfizer für bestimmte Gruppen,"passage: fda empfiehlt booster-impfung mit biontech/pfizer für bestimmte gruppen[sep]fda verbietet biontech/pfizer für booster, weil daten auf risiken hindeuten."
56009,FEMA betreibt Internierungslager in den USA,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9RX8UA-1#366fefa5ce3a3e890534fdabb26b8365'],"Nein, die US-Behörde FEMA betreibt keine Lager für Ungeimpfte und Infizierte","passage: nein, die us-behörde fema betreibt keine lager für ungeimpfte und infizierte[sep]fema betreibt internierungslager in den usa"
56025,FFP2-Masken schützen nicht vor Viren und speziell nicht vor SARS-CoV-2-Viren. Das ist Gebrauchsanweisungen von solchen Masken zu entnehmen.,['https://apa.at/faktencheck/ffp2-masken-schuetzen-vor-corona-viren/#b04ee0e72b2326bf60acd7092416596e'],FFP2-Mas­ken schüt­zen vor Corona-Viren,passage: ffp2-mas­ken schüt­zen vor corona-viren[sep]ffp2-masken schützen nicht vor viren und speziell nicht vor sars-cov-2-viren. das ist gebrauchsanweisungen von solchen masken zu entnehmen.
56026,"FFP2-Masken schützen nicht vor Viren, müssen nach 75 Minuten Tragen entsorgt werden, sind nicht wiederverwendbar, können bei falscher Anwendung Gesundheitsschäden verursachen und sind nicht als Medizinprodukt geeignet.",['https://correctiv.org/faktencheck/2021/01/27/schutz-vor-corona-oder-risiko-fuenf-behauptungen-ueber-ffp2-masken-im-faktencheck/#0419ed0e18ec65ed2a3e4db918a20218'],Schutz vor Corona oder Risiko? Fünf Behauptungen über FFP2-Masken im Faktencheck,"passage: schutz vor corona oder risiko? fünf behauptungen über ffp2-masken im faktencheck[sep]ffp2-masken schützen nicht vor viren, müssen nach 75 minuten tragen entsorgt werden, sind nicht wiederverwendbar, können bei falscher anwendung gesundheitsschäden verursachen und sind nicht als medizinprodukt geeignet."
56027,FFP2-Masken schützen nicht vor Viren.,['https://faktencheck.afp.com/doc.afp.com.323P22F#abe163b300906e1b89485f487c7d44b1'],FFP2-Masken helfen bei der Eindämmung von Corona,passage: ffp2-masken helfen bei der eindämmung von corona[sep]ffp2-masken schützen nicht vor viren.
56028,FFP2-Masken schützen nicht vor Viren.,"['https://www.br.de/nachrichten/wissen/stimmt-es-dass-ffp2-masken-nicht-vor-viren-schuetzen,SMdj8yf#abe163b300906e1b89485f487c7d44b1']","Stimmt es, dass FFP2-Masken nicht vor Viren schützen?","passage: stimmt es, dass ffp2-masken nicht vor viren schützen?[sep]ffp2-masken schützen nicht vor viren."
56084,"FPÖ-Generalsekretär Michael Schnedlitz behauptet, dass ein Corona-Test positiv auf Cola reagiert.",['https://www.volksverpetzer.de/corona-faktencheck/cola-luege/#7515efc91303bca738569e3634ae67df'],Der Test ist NICHT positiv: Die Cola-Lüge der Rechtsextremen & Pandemie-Leugner,"passage: der test ist nicht positiv: die cola-lüge der rechtsextremen & pandemie-leugner[sep]fpö-generalsekretär michael schnedlitz behauptet, dass ein corona-test positiv auf cola reagiert."
56324,"Facebook soll im Auftrag von Correctiv Beiträge löschen, behauptet ein Artikel im Internet (http://dpaq.de/JmIqo). Die These fällt im Zusammenhang eines Beitrags über den angeblich abgelehnten Löschantrag eines auf Facebook gemeldeten Kommentars.",['https://www.presseportal.de/pm/133833/4313766#c5c34c75830cbb92be7b4c4bc585dbee'],Facebook löscht keine Beiträge im Auftrag von Correctiv,"passage: facebook löscht keine beiträge im auftrag von correctiv[sep]facebook soll im auftrag von correctiv beiträge löschen, behauptet ein artikel im internet (http://dpaq.de/jmiqo). die these fällt im zusammenhang eines beitrags über den angeblich abgelehnten löschantrag eines auf facebook gemeldeten kommentars."
56385,Facebook-Seiten verlosen angeblich Wohnmobile.,['https://correctiv.org/faktencheck/2022/08/05/warum-diese-facebook-seiten-vorgeben-wohnmobile-zu-verschenken-und-wie-sie-davon-profitieren/#044e527e5427126d1661a317c0c77624'],"Warum diese Facebook-Seiten vorgeben, Wohnmobile zu verschenken – und wie sie davon profitieren","passage: warum diese facebook-seiten vorgeben, wohnmobile zu verschenken – und wie sie davon profitieren[sep]facebook-seiten verlosen angeblich wohnmobile."
56403,Fachzeitschrift für Medizin 'The Lancet' stuft Fluorid als Neurotoxin ein.,"['https://correctiv.org/faktencheck/gesundheit-2/2019/10/31/nein-fluorid-wurde-nicht-offiziell-als-nervengift-eingestuft/#1e247bb00edaee66f373c10b5dabfe4c', 'https://correctiv.org/faktencheck/medizin-und-gesundheit/2019/10/31/nein-fluorid-wurde-nicht-offiziell-als-nervengift-eingestuft/#1e247bb00edaee66f373c10b5dabfe4c']","Nein, Fluorid wurde nicht offiziell als Nervengift eingestuft","passage: nein, fluorid wurde nicht offiziell als nervengift eingestuft[sep]fachzeitschrift für medizin 'the lancet' stuft fluorid als neurotoxin ein."
56506,Fahndung nach Tatverdächtigem einer Sexualstraftat in Stralsund,['https://correctiv.org/faktencheck/polizei/2019/10/17/mutmassliche-sexualstraftat-in-stralsund-2019-nein-dieser-fahndungsaufruf-ist-nicht-mehr-aktuell/#65ecf3b9d4066c9bc356f841d446b4cf'],"Mutmaßliche Sexualstraftat in Stralsund 2019: Nein, dieser Fahndungsaufruf ist nicht mehr aktuell","passage: mutmaßliche sexualstraftat in stralsund 2019: nein, dieser fahndungsaufruf ist nicht mehr aktuell[sep]fahndung nach tatverdächtigem einer sexualstraftat in stralsund"
56626,Familienministerium fordert: Vater und Mutter sollen abgeschafft werden,['https://faktencheck.afp.com/doc.afp.com.328X427#ed48141fb13e5ea3d7e62540bce0fd79'],Das Familienministerium hat lediglich eine Empfehlung für Formulare an Schulen ausgesprochen,passage: das familienministerium hat lediglich eine empfehlung für formulare an schulen ausgesprochen[sep]familienministerium fordert: vater und mutter sollen abgeschafft werden
56786,Fast 500 Migranten greifen Polizisten in Pforzheim an.,['https://correctiv.org/fakten-check/2019/01/15/nein-500-migranten-haben-nicht-die-polizei-angegriffen/#3c5c1bc87248a89f5ee828d9246c9063'],"Nein, 500 Migranten haben nicht die Polizei angegriffen","passage: nein, 500 migranten haben nicht die polizei angegriffen[sep]fast 500 migranten greifen polizisten in pforzheim an."
56787,Fast 60 Prozent der Wahlberechtigten in Sachsen-Anhalt haben bei der Landtagswahl 2021 keine Stimme abgegeben.,['https://dpa-factchecking.com/germany/210610-99-941542#b365554b434d0c248b8ecf50b622bbc9'],Grafik ist Momentaufnahme - Wahlbeteiligung in Sachsen-Anhalt deutlich höher,passage: grafik ist momentaufnahme - wahlbeteiligung in sachsen-anhalt deutlich höher[sep]fast 60 prozent der wahlberechtigten in sachsen-anhalt haben bei der landtagswahl 2021 keine stimme abgegeben.
56791,Fast jede vierte Klassenfahrt erfolgt per Flugzeug.,['https://www.tagesschau.de/faktenfinder/klassenreisen-flugzeug-101.html#ca0225e9d4209708a49da434a590f596'],Hamburger Schulen Fast jede vierte Klassenfahrt per Flugzeug?,passage: hamburger schulen fast jede vierte klassenfahrt per flugzeug?[sep]fast jede vierte klassenfahrt erfolgt per flugzeug.
56795,Fat Comedy sitzt für 6 Monate im Gefängnis,['https://www.rtl.de/cms/fat-comedy-in-u-haft-deshalb-ist-sein-knast-video-ein-fake-4976325.html#68ed9f10f4c32ff6e041260c60046b0b'],"Fat Comedy in U-Haft? Deshalb ist sein ""Knast""-Video ein Fake","passage: fat comedy in u-haft? deshalb ist sein ""knast""-video ein fake[sep]fat comedy sitzt für 6 monate im gefängnis"
56938,"Feierstunde für 3 Heldenpolizisten, aber die Helfer vom Breitscheidplatz wurden nicht gefeiert",['https://correctiv.org/faktencheck/2020/09/17/doch-der-bundespraesident-hat-sich-bei-den-helden-vom-breitscheidplatz-bedankt/#032def2aec02eb22fc9f00375bb3a3cd'],"Doch, der Bundespräsident hat sich bei den „Helden“ vom Breitscheidplatz bedankt","passage: doch, der bundespräsident hat sich bei den „helden“ vom breitscheidplatz bedankt[sep]feierstunde für 3 heldenpolizisten, aber die helfer vom breitscheidplatz wurden nicht gefeiert"
57116,Fernseh-Reporter berichtet nicht live aus Moskau,['https://faktencheck.afp.com/doc.afp.com.324X24Q#10e625dc5d145f29740c8b9996c2afc0'],Dieser Live-Reporter verschwindet wegen technischer Probleme aus dem Bild,passage: dieser live-reporter verschwindet wegen technischer probleme aus dem bild[sep]fernseh-reporter berichtet nicht live aus moskau
57117,Fernsehsender zeigt falsche Leichen aus der Ukraine.,['https://faktencheck.afp.com/doc.afp.com.324X7X2#fc5578cc60239fdc8266d0264d1862d9'],"Nein, dieses Video ist kein Beweis für falsche Leichen in der Ukraine-Berichterstattung","passage: nein, dieses video ist kein beweis für falsche leichen in der ukraine-berichterstattung[sep]fernsehsender zeigt falsche leichen aus der ukraine."
57145,Feuerlöschpulver im Supermarkt in Einbeck,['https://correctiv.org/faktencheck/2020/03/26/feuerloeschpulver-im-supermarkt-dieses-video-stammt-nicht-aus-einbeck-sondern-aus-bottrop/#da02d88fb2bd90226bade751b0958f80'],"Feuerlöschpulver im Supermarkt: Dieses Video stammt nicht aus Einbeck, sondern aus Bottrop","passage: feuerlöschpulver im supermarkt: dieses video stammt nicht aus einbeck, sondern aus bottrop[sep]feuerlöschpulver im supermarkt in einbeck"
57146,"Feuerwehr, THW und Bundeswehr brauchten nach der Flutkatastrophe fünf Tage, bis sie zum Helfen im Ahrtal waren",['https://dpa-factchecking.com/germany/210722-99-478324#cc195841eb7b3b9355b566f0cde10657'],Offizielle Helfer waren mit Beginn der Flutkatastrophe im Einsatz,"passage: offizielle helfer waren mit beginn der flutkatastrophe im einsatz[sep]feuerwehr, thw und bundeswehr brauchten nach der flutkatastrophe fünf tage, bis sie zum helfen im ahrtal waren"
57147,Feuerwehrmann unmittelbar nach Booster Impfung gestorben,['https://www.rtl.de/cms/geschwister-von-marc-knape-34-schockiert-afd-bundestagsabgeordneter-verbreitet-fake-news-zu-herzinfarkt-4919307.html#b0624f00735cb96301a1b9613d50751e'],Geschwister von Marc Knape (†34) schockiert: AfD-Bundestagsabgeordneter verbreitet Fake News zu Herzinfarkt,passage: geschwister von marc knape (†34) schockiert: afd-bundestagsabgeordneter verbreitet fake news zu herzinfarkt[sep]feuerwehrmann unmittelbar nach booster impfung gestorben
57148,Feuerwehrmann unmittelbar nach Booster Impfung gestorben,['https://www.rtl.de/cms/nach-tragischem-tod-von-feuerwehrmann-marc-34-afd-politiker-verbreitet-fake-news-zu-herzinfarkt-4919307.html#b0624f00735cb96301a1b9613d50751e'],Nach tragischem Tod von Feuerwehrmann Marc (34): AfD-Politiker verbreitet Fake News zu Herzinfarkt,passage: nach tragischem tod von feuerwehrmann marc (34): afd-politiker verbreitet fake news zu herzinfarkt[sep]feuerwehrmann unmittelbar nach booster impfung gestorben
57172,"Fidel Castro habe gesagt: „Der nächste Krieg in Europa wird zwischen Russland und dem Faschismus stattfinden, nur wird die westliche Welt diesen Faschismus als Demokratie bezeichnen.”",['https://correctiv.org/faktencheck/2022/07/20/keine-belege-fuer-angebliches-zitat-von-fidel-castro-ueber-russlands-kampf-gegen-den-faschismus/#a6277dfe161d6b17e14f6a47c8fbb0d2'],Keine Belege für angebliches Zitat von Fidel Castro über Russlands Kampf gegen den Faschismus,"passage: keine belege für angebliches zitat von fidel castro über russlands kampf gegen den faschismus[sep]fidel castro habe gesagt: „der nächste krieg in europa wird zwischen russland und dem faschismus stattfinden, nur wird die westliche welt diesen faschismus als demokratie bezeichnen.”"
57314,Filmcrew dreht Fake-Video über ertrinkende Migranten am Strand von Kreta,['https://correctiv.org/faktencheck/2018/08/16/nein-diese-filmcrew-inszeniert-kein-ertrinken-von-fluechtlingen-2/#ed6c50af2dc5b0b2a4ccfd6221a84beb'],Nein — Diese Filmcrew inszeniert kein Ertrinken von Flüchtlingen,passage: nein — diese filmcrew inszeniert kein ertrinken von flüchtlingen[sep]filmcrew dreht fake-video über ertrinkende migranten am strand von kreta
57369,"Finanzminister will 78 Milliarden für Migranten ausgeben. Davon sollen 31 Milliarden nicht den hier lebenden Migranten zukommen, sondern Familienangehörige, die noch in den zumeist muslimischen Herkunftsländern leben.",['https://correctiv.org/faktencheck/2018/06/12/nein-keine-31-milliarden-euro-an-familienangehoerige-in-herkunftslaendern/#668758b27ce688a5f78ad0451796dc52'],Nein – Keine 31 Milliarden Euro an Familienangehörige in Herkunftsländern,"passage: nein – keine 31 milliarden euro an familienangehörige in herkunftsländern[sep]finanzminister will 78 milliarden für migranten ausgeben. davon sollen 31 milliarden nicht den hier lebenden migranten zukommen, sondern familienangehörige, die noch in den zumeist muslimischen herkunftsländern leben."
57370,Finanzämter gehen gegen zu günstige Mieten vor,['https://correctiv.org/faktencheck/2020/01/30/deutsche-finanzaemter-muessen-gegen-zu-guenstige-mieten-vorgehen/#ebda66df898b563643612b43284446d2'],"Ja, deutsche Finanzämter müssen gegen zu günstige Mieten vorgehen","passage: ja, deutsche finanzämter müssen gegen zu günstige mieten vorgehen[sep]finanzämter gehen gegen zu günstige mieten vor"
57375,"Findet ein Virus keine Wirte für Übertragung und Verbreitung, weil bereits viele Menschen immun sind, spricht man von Herdenimmunität. Ein oft genannter Schwellenwert liegt bei zwei Dritteln der Bevölkerung. Einem Sharepic zufolge ist der Wert von 60 bis 70 Prozent jedoch nicht mehr aktuell (hier archiviert): «Diese Arbeit bzw. das Berechnungsmodell, worauf diese % beruhen, wurde schon längst zurückgezogen», wird in dem Bild behauptet. «Aktuell kommen die Wissenschaftler auf eine Range von 20-45%.» Noch niedriger dürfe der Wert aufgrund von Hintergrund- und Kreuzimmunität liegen, heißt es. Ist das wirklich so?",['https://dpa-factchecking.com/germany/201112-99-311668#3d51ed33f839ff5d4e464a3cd110bbd9'],Berechnungsmodell zur Herdenimmunität wurde nicht zurückgezogen,"passage: berechnungsmodell zur herdenimmunität wurde nicht zurückgezogen[sep]findet ein virus keine wirte für übertragung und verbreitung, weil bereits viele menschen immun sind, spricht man von herdenimmunität. ein oft genannter schwellenwert liegt bei zwei dritteln der bevölkerung. einem sharepic zufolge ist der wert von 60 bis 70 prozent jedoch nicht mehr aktuell (hier archiviert): «diese arbeit bzw. das berechnungsmodell, worauf diese % beruhen, wurde schon längst zurückgezogen», wird in dem bild behauptet. «aktuell kommen die wissenschaftler auf eine range von 20-45%.» noch niedriger dürfe der wert aufgrund von hintergrund- und kreuzimmunität liegen, heißt es. ist das wirklich so?"
57601,"Fleischverzicht ist sinnlos, denn Soja für Lebensmittel kommt aus Brandrodungsgebieten, die vorher Regenwald waren.",['https://dpa-factchecking.com/germany/210823-99-939827#fa0a018bff0a4cd7004a1491c7309f93'],Soja für Fleischersatz kommt oft aus Europa,"passage: soja für fleischersatz kommt oft aus europa[sep]fleischverzicht ist sinnlos, denn soja für lebensmittel kommt aus brandrodungsgebieten, die vorher regenwald waren."
57733,Flugzeuge versprühen Gift über einem brasilianischem Strand - möglicherweise um eine neue Corona-Mutation zu verbreiten.,['https://dpa-factchecking.com/germany/210326-99-980504#7c1d7e91b6d198f27406340b09b27da3'],Video zeigt eine militärische Flugshow in Mexiko,passage: video zeigt eine militärische flugshow in mexiko[sep]flugzeuge versprühen gift über einem brasilianischem strand - möglicherweise um eine neue corona-mutation zu verbreiten.
57753,"Flut durch Wettermanipulation, offizielle Hilfe blieb tagelang aus oder wurde zurückgehalten, Deutschland verzichtet auf EU-Unterstützung.",['https://dpa-factchecking.com/germany/211006-99-501225#6922e77e93cb75afe0a87e332e95b472'],Viele falsche und unbelegte Aussagen in Video zur Flutkatastrophe,"passage: viele falsche und unbelegte aussagen in video zur flutkatastrophe[sep]flut durch wettermanipulation, offizielle hilfe blieb tagelang aus oder wurde zurückgehalten, deutschland verzichtet auf eu-unterstützung."
57773,Flüchtling mit Schild auf dem steht: „Ich habe meinen 2 jährigen Sohn seit vier Jahren nicht gesehen“,['https://correctiv.org/faktencheck/migration/2018/12/20/verfaelschtes-foto-von-fluechtling-aus-eritrea/#41e21c70ac55795c8b19d87a40e79748'],Verfälschtes Foto von Flüchtling aus Eritrea,passage: verfälschtes foto von flüchtling aus eritrea[sep]flüchtling mit schild auf dem steht: „ich habe meinen 2 jährigen sohn seit vier jahren nicht gesehen“
57774,Flüchtling schächtet 14jährige in Berlin.,['https://correctiv.org/faktencheck/2018/03/09/halleleaks-erfindet-fluechtlings-taeter-im-mordfall-von-keira-g-14/#909e4a81b0867ffd8c2e6a066de1560b'],„HalleLeaks“ erfindet Flüchtlings-Täter im Mordfall von Keira G. (14),passage: „halleleaks“ erfindet flüchtlings-täter im mordfall von keira g. (14)[sep]flüchtling schächtet 14jährige in berlin.
57775,"Flüchtlinge aus der Ukraine dürften laut Beschluss der Ampelkoalition zehn Jahre früher als Deutsche Rente beziehen, ohne jemals eingezahlt zu haben. Diese Anweisung sei an die zuständigen Mitarbeiter der Jobcenter gegangen.",['https://correctiv.org/faktencheck/2022/05/13/nein-fluechtlinge-aus-der-ukraine-bekommen-in-deutschland-nicht-zehn-jahre-frueher-rente-als-deutsche/#25b6faf821643c449e5d22a476f61c44'],"Nein, Flüchtlinge aus der Ukraine bekommen in Deutschland nicht zehn Jahre früher Rente als Deutsche","passage: nein, flüchtlinge aus der ukraine bekommen in deutschland nicht zehn jahre früher rente als deutsche[sep]flüchtlinge aus der ukraine dürften laut beschluss der ampelkoalition zehn jahre früher als deutsche rente beziehen, ohne jemals eingezahlt zu haben. diese anweisung sei an die zuständigen mitarbeiter der jobcenter gegangen."
57776,Flüchtlinge der Aquarius werfen gespendete Kleidung weg.,['https://correctiv.org/faktencheck/2018/06/27/falschnachrichten-ueber-migranten-der-aquarius-warum-dieses-foto-aus-dem-kontext-gerissen-ist-4/#1e137c9cbcab142c429d252b3e6b5cfa'],Falschnachrichten über Migranten der Aquarius – Warum dieses Foto aus dem Kontext gerissen ist,passage: falschnachrichten über migranten der aquarius – warum dieses foto aus dem kontext gerissen ist[sep]flüchtlinge der aquarius werfen gespendete kleidung weg.
57777,Flüchtlinge fahren kostenlos Bahn,['https://correctiv.org/faktencheck/gesellschaft/2019/02/12/nein-fluechtlinge-duerfen-busse-der-deutschen-bahn-nicht-kostenlos-nutzen/#7201e1e981ddbbeb49013c40b422fe37'],"Nein, Flüchtlinge dürfen Busse der Deutschen Bahn nicht kostenlos nutzen","passage: nein, flüchtlinge dürfen busse der deutschen bahn nicht kostenlos nutzen[sep]flüchtlinge fahren kostenlos bahn"
57778,Flüchtlinge kosten Deutschland bis zu 55 Milliarden Euro jährlich,['https://correctiv.org/faktencheck/migration/2019/10/22/nein-fluechtlinge-kosten-deutschland-nicht-bis-zu-55-milliarden-euro-pro-jahr/#4a6129b54fd6e12a60309a2af10389dd'],"Nein, Flüchtlinge kosten Deutschland nicht „bis zu 55 Milliarden Euro pro Jahr“","passage: nein, flüchtlinge kosten deutschland nicht „bis zu 55 milliarden euro pro jahr“[sep]flüchtlinge kosten deutschland bis zu 55 milliarden euro jährlich"
57779,Flüchtlinge müssen zur Tafel weil sie Milliarden Euro in die Heimat schicken.,['https://correctiv.org/faktencheck/2018/03/07/nein-fluechtlinge-ueberweisen-nicht-42-milliarden-euro-deutscher-steuergelder-in-die-heimat/#3d149af873605ab0e239a5f942a5ac46'],"Nein – Flüchtlinge überweisen nicht 4,2 Milliarden Euro deutscher Steuergelder in die Heimat","passage: nein – flüchtlinge überweisen nicht 4,2 milliarden euro deutscher steuergelder in die heimat[sep]flüchtlinge müssen zur tafel weil sie milliarden euro in die heimat schicken."
57780,Flüchtlinge organisieren Menschenjagd in Halle.,['https://correctiv.org/faktencheck/2018/09/20/menschenjagd-in-halle-was-bisher-bekannt-ist/#88070e1149541039dfcfb45086f153a5'],„Menschenjagd“ in Halle? Was bisher bekannt ist,passage: „menschenjagd“ in halle? was bisher bekannt ist[sep]flüchtlinge organisieren menschenjagd in halle.
57781,Flüchtlinge sind Schuld an einer Epidemie von Hepatitis-A-Fällen in Europa.,['https://correctiv.org/faktencheck/2017/04/27/nein-arabische-fluechtlinge-sind-nicht-verantwortlich-fuer-eine-haeufung-von-hepatitis-a-faellen/#d3892d438cb641aa6c6ff291fae87ff1'],"Nein, arabische Flüchtlinge sind nicht verantwortlich für eine Häufung von Hepatitis-A-Fällen","passage: nein, arabische flüchtlinge sind nicht verantwortlich für eine häufung von hepatitis-a-fällen[sep]flüchtlinge sind schuld an einer epidemie von hepatitis-a-fällen in europa."
57782,Flüchtlinge treten Kleinkind zusammen,['https://correctiv.org/faktencheck/migration/2020/02/11/nein-fluechtlinge-haben-in-augsburg-kein-kleinkind-zusammengetreten/#74023e12f2aab555762d87b808c0ccdf'],"Nein, Flüchtlinge haben in Augsburg kein Kleinkind „zusammengetreten”","passage: nein, flüchtlinge haben in augsburg kein kleinkind „zusammengetreten”[sep]flüchtlinge treten kleinkind zusammen"
57783,Flüchtlinge von Bord der „Aquarius” haben gespendete Kleidung weggeworfen.,['https://correctiv.org/fakten-check/2018/06/27/falschnachrichten-ueber-migranten-der-aquarius-warum-dieses-foto-aus-dem-kontext-gerissen-ist-2/#a38cea189eaeae68634a31dbe2623ea5'],Falschnachrichten über Migranten der Aquarius – Warum dieses Foto aus dem Kontext gerissen ist,passage: falschnachrichten über migranten der aquarius – warum dieses foto aus dem kontext gerissen ist[sep]flüchtlinge von bord der „aquarius” haben gespendete kleidung weggeworfen.
57784,Flüchtlinge von der „Aquarius” haben Sachspenden weggeworfen.,['https://correctiv.org/faktencheck/2018/06/27/falschnachrichten-ueber-migranten-der-aquarius-warum-dieses-foto-aus-dem-kontext-gerissen-ist-5/#ad38937af05997e28140db47d5f9fbe1'],Falschnachrichten über Migranten der Aquarius – Warum dieses Foto aus dem Kontext gerissen ist,passage: falschnachrichten über migranten der aquarius – warum dieses foto aus dem kontext gerissen ist[sep]flüchtlinge von der „aquarius” haben sachspenden weggeworfen.
57785,Flüchtlinge zünden Feuer in Griechenland an; ihr Ziel ist Deutschland.,['https://correctiv.org/faktencheck/migration/2019/05/10/fluechtlinge-randalieren-auf-dem-weg-nach-europa-desinformation-war-grund-fuer-unruhen-in-griechenland/#4d8062d77b085fe0b99acec35a1bcd0e'],Flüchtlinge randalieren auf dem Weg nach Europa? Desinformation war Grund für Unruhen in Griechenland,passage: flüchtlinge randalieren auf dem weg nach europa? desinformation war grund für unruhen in griechenland[sep]flüchtlinge zünden feuer in griechenland an; ihr ziel ist deutschland.
57786,Flüchtlingen zerstören Tannenbäume in einem deutschen Mall.,['https://correctiv.org/faktencheck/migration/2018/12/06/nein-video-von-demoliertem-weihnachtsbaum-wurde-weder-in-deutschland-noch-in-europa-aufgenommen/#d376e46eff988991ccc966df8cec881e'],Nein – Video von demoliertem Weihnachtsbaum wurde weder in Deutschland noch in Europa aufgenommen,passage: nein – video von demoliertem weihnachtsbaum wurde weder in deutschland noch in europa aufgenommen[sep]flüchtlingen zerstören tannenbäume in einem deutschen mall.
57787,Flüchtlingsvater kassiert 7.300 Euro.,['https://correctiv.org/faktencheck/2018/02/13/nein-fluechtlingsvater-kassiert-nicht-7300-euro-pro-monat/#b47964d7a20c520d6d3bae996df15c3b'],Nein – „Flüchtlingsvater“ kassiert nicht 7.300 Euro pro Monat,passage: nein – „flüchtlingsvater“ kassiert nicht 7.300 euro pro monat[sep]flüchtlingsvater kassiert 7.300 euro.
57790,Focus-Online nutzt altes Foto von Strand auf Mallorca,['https://correctiv.org/faktencheck/2020/07/22/mallorca-einige-medien-nutzten-nicht-gekennzeichnete-archivbilder-fuer-aktuelle-berichterstattung/#329dc2e310f934a12ce8528b397e738a'],Mallorca: Einige Medien nutzten ein nicht gekennzeichnetes Archivbild für aktuelle Berichterstattung,passage: mallorca: einige medien nutzten ein nicht gekennzeichnetes archivbild für aktuelle berichterstattung[sep]focus-online nutzt altes foto von strand auf mallorca
57836,"Folgende Personen sind von der Impfpflicht ausgenommen: alle US-Senatoren und Repräsentanten des Repräsentantenhauses sowie alle Mitarbeiter des Kongresses; 6.000 Mitarbeiter des Weißen Hauses; alle Mitarbeiter von Pfizer (2.500), Moderna (1.500) und Johnson & Johnson (120.000); 15.000 Mitarbeiter der CDC; und 14.000 Mitarbeiter der FDA.",['https://dpa-factchecking.com/germany/211208-99-304641#ce63f0f79e4ebba14ea4901996177964'],Im Weißen Haus gilt eine Impfpflicht,"passage: im weißen haus gilt eine impfpflicht[sep]folgende personen sind von der impfpflicht ausgenommen: alle us-senatoren und repräsentanten des repräsentantenhauses sowie alle mitarbeiter des kongresses; 6.000 mitarbeiter des weißen hauses; alle mitarbeiter von pfizer (2.500), moderna (1.500) und johnson & johnson (120.000); 15.000 mitarbeiter der cdc; und 14.000 mitarbeiter der fda."
57982,Football-Fans bilden den Satz Fuck Joe Biden als Menschenkette,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QL9JL-1#6f47fcf7cc75b1d6621e365683315d04'],Dieses Bild eines Football-Spiels mit einer Beleidigung für Joe Biden ist manipuliert,passage: dieses bild eines football-spiels mit einer beleidigung für joe biden ist manipuliert[sep]football-fans bilden den satz fuck joe biden als menschenkette
58104,Forderte Grünen-Politiker Anton Hofreiter ein Grillverbot für Deutsche,['https://faktencheck.afp.com/es-gibt-keine-hinweise-auf-dieses-grill-zitat-von-anton-hofreiter#04595e5f0877b5716890f3f0252e6821'],Es gibt keine Hinweise auf dieses Grill-Zitat von Anton Hofreiter,passage: es gibt keine hinweise auf dieses grill-zitat von anton hofreiter[sep]forderte grünen-politiker anton hofreiter ein grillverbot für deutsche
58545,"Forsa: „100% der Flüchtlinge kommen zu uns, weil sie gerne unsere Kultur kennen lernen möchten.“",['https://correctiv.org/fakten-check/2019/01/25/facebooknutzer-verbreitet-fehlinformationen-ueber-angebliche-forsa-umfrage/#624f1b6a5eb0aee559bb16d253d9c65e'],Facebooknutzer verbreitet Fehlinformationen über angebliche Forsa-Umfrage,"passage: facebooknutzer verbreitet fehlinformationen über angebliche forsa-umfrage[sep]forsa: „100% der flüchtlinge kommen zu uns, weil sie gerne unsere kultur kennen lernen möchten.“"
59485,Foto und angebliches Zitat von Susanne Hennig-Wellsow,['https://correctiv.org/faktencheck/politik/2020/02/14/manipuliertes-foto-und-verkuerztes-zitat-von-susanne-hennig-wellsow-im-umlauf/#0e70342c7246d587fdd41b48424c1ad9'],Manipuliertes Foto und verkürztes Zitat von Susanne Hennig-Wellsow im Umlauf,passage: manipuliertes foto und verkürztes zitat von susanne hennig-wellsow im umlauf[sep]foto und angebliches zitat von susanne hennig-wellsow
59489,Foto von Kreuzfahrtschiff in Venedig,['https://correctiv.org/faktencheck/wirtschaft-und-umwelt/2019/08/19/dieses-bild-eines-kreuzfahrtschiffs-in-venedig-ist-eine-fotomontage/#a4bdb762579904ccc83a50c40133cc1f'],Dieses Bild eines Kreuzfahrtschiffs in Venedig ist eine Fotomontage,passage: dieses bild eines kreuzfahrtschiffs in venedig ist eine fotomontage[sep]foto von kreuzfahrtschiff in venedig
